"","TRM","location","cycleTime","residueCost","year","harvest_ha","mean_merch_volume","adj_vol","res_dec","res_con","res_total","adj_factor","unadj_harvest_vol","harvest_vol","residue_odmt","residue.cumsum"
"1",60125,"Whitecourt",1.44394344166667,61.5251528779459,2009,0.186229015367881,137.22803958,380.1216696366,7.7396527271286,7.7396527271286,27.4514813763482,0.0722176175922623,25.555842691848,70.789684256419,5.11226234710706,5.11226234710706
"2",59125,"Whitecourt",1.45782345277778,61.7166848558309,2009,3.35084759865168,137.72675913,381.5031227901,10.0893585934675,10.0893585934675,25.983012072636,0.0681069446630235,461.501380100839,1278.35882287932,87.0651136093299,92.1773759564369
"3",61125,"Whitecourt",1.51830952777778,62.5513396328704,2009,53.8475986432456,139.85121503,387.3878656331,5.99296870631237,5.99296870631237,23.552111505553,0.0607972360390337,7530.65209670567,20859.9063078747,1268.22464755199,1360.40202350842
"4",60135,"Whitecourt",1.59232172222222,63.5726429932261,2009,56.4319939790034,117.79744097,326.2989114869,4.34051940390377,4.34051940390377,20.5457966782382,0.0629661820954712,6647.54447956105,18413.6982083841,1159.44027444016,2519.84229794859
"5",62125,"Whitecourt",1.79311238888889,66.3433780610624,2009,481.042509657709,132.83527991,367.9537253507,3.99782430551907,3.99782430551907,24.5383456714842,0.0666886730066302,63899.4164189907,177001.383480604,11803.9873846592,14323.8296826078
"6",59105,"Whitecourt",1.87738594444444,67.5062792035575,2009,6.70047891872836,150.38469321,416.5656001917,10.0713229307052,10.0713229307052,26.5093702255823,0.0636379245270922,1007.64946655304,2791.18902235191,177.625476345279,14501.455158953
"7",59135,"Whitecourt",1.8835005,67.5906547065789,2009,0.651524781030544,144.20136403,399.4377783631,9.60087378593682,9.60087378593682,27.8548628850534,0.0697351737715017,93.9507621239515,260.243611083346,18.1481334418202,14519.6032923949
"8",58135,"Whitecourt",1.89269327777778,67.7175069760721,2009,0.0930279770138882,129.38121474,358.3859648298,8.84060694333153,8.84060694333153,24.8391342523999,0.0693083342819972,12.0360726708617,33.3399212982868,2.31073441027714,14521.9140268051
"9",61155,"Whitecourt",1.9179965,68.0666692469298,2009,10.0615662399287,115.27719966,319.3178430582,2.68059291964365,2.68059291964365,24.0203775125243,0.0752240378504195,1159.86918033258,3212.83762952124,241.682619450358,14763.5966462555
"10",62115,"Whitecourt",1.96901638888889,68.770698959308,2009,158.189743056355,138.38551583,383.3278788491,4.7720180890325,4.7720180890325,24.5848331565357,0.0641352599512171,21891.1691918688,60638.5386614766,3889.06844011573,18652.6650863712
"11",58105,"Whitecourt",1.99873444444444,69.1807820575049,2009,10.0496629367012,142.62643654,395.0752292158,11.6162844409171,11.6162844409171,26.1183760080098,0.0661098800343751,1433.3476130898,3970.37288825875,262.480875334521,18915.1459617057
"12",63115,"Whitecourt",2.06649755555556,70.1158535495127,2009,62.473002263398,102.94386752,285.1545130304,2.29947531176116,2.29947531176116,23.3176009608631,0.0817718110545115,6431.21246857991,17814.4585379663,1456.72053760501,20371.8664993108
"13",61135,"Whitecourt",2.09324422222222,70.4849340875244,2009,3.44713075788086,131.38577592,363.9385992984,4.69963715774477,4.69963715774477,23.0574668489413,0.0633553761359511,452.903949321874,1254.54393962159,79.4821031738037,20451.3486024846
"14",61115,"Whitecourt",2.11425055555556,70.7748030609162,2009,143.363336951448,146.22886422,405.0539538894,4.8774423859652,4.8774423859652,26.2548771379828,0.0648182220809816,20963.8579331994,58069.8864749623,3763.9867977515,24215.3354002361
"15",62155,"Whitecourt",2.13706619444444,71.0896388638645,2009,216.336333653543,141.08349894,390.8012920638,5.35980787311278,5.35980787311278,24.493495412488,0.0626750625187015,30521.4868996932,84544.5187121501,5298.83299589754,29514.1683961336
