"TRM","location","cycleTime","year","residue.cumsum"
85076,"Edson",13.7790211111111,1990,731145.014797253
77116,"Edson",13.8083222222222,1990,731157.320435548
89215,"Edson",13.813545,1990,731159.19628926
83096,"Edson",13.8725902777778,1990,731170.704193276
82035,"Edson",13.8774222222222,1990,734059.846908837
83076,"Edson",13.8833744444444,1990,734489.445650281
87125,"Edson",13.8835422222222,1990,734614.072246349
90205,"Edson",13.9169741666667,1990,737826.318263808
59014,"Edson",13.9239805555556,1990,737903.324198259
85086,"Edson",13.9303772222222,1990,738415.563549285
72114,"Edson",13.9844572222222,1990,738470.129679315
87155,"Edson",13.9916844444444,1990,738479.375589453
85046,"Edson",13.9983994444444,1990,738807.136377077
76134,"Edson",14.0456466666667,1990,738824.912182433
77126,"Edson",14.0674788888889,1990,738839.177142926
90105,"Edson",14.0806766666667,1990,738891.225643928
74084,"Edson",14.0869788888889,1990,738913.700101682
85016,"Edson",14.1115727777778,1990,741184.659444334
88016,"Edson",14.118325,1990,741222.033381669
80045,"Edson",14.1445833333333,1990,741722.748965069
93235,"Edson",14.1472313888889,1990,741762.698654905
85096,"Edson",14.1755219444444,1990,741899.483418204
85026,"Edson",14.1892483333333,1990,741910.40444921
73084,"Edson",14.2192972222222,1990,741912.576150992
15035,"Edson",14.2291822222222,1990,742239.948733805
85036,"Edson",14.2407522222222,1990,742529.993943801
63116,"Edson",14.2407666666667,1990,742576.483674871
86086,"Edson",14.2789205555556,1990,742579.685540944
84076,"Edson",14.2823694444444,1990,742627.259490372
90215,"Edson",14.2958877777778,1990,742640.004265906
87145,"Edson",14.3155044444444,1990,742730.971640375
92075,"Edson",14.3491730555556,1990,746281.345931664
88045,"Edson",14.3699061111111,1990,746284.851763818
91215,"Edson",14.3953127777778,1990,746670.61570868
84086,"Edson",14.4422883333333,1990,746709.987647086
85106,"Edson",14.4917258333333,1990,747118.33461473
95225,"Edson",14.5374116666667,1990,748068.743160395
84114,"Edson",14.5393197222222,1990,748312.15207892
77174,"Edson",14.5415566666667,1990,753105.161070484
92205,"Edson",14.5437661111111,1990,753107.726502991
92245,"Edson",14.5451277777778,1990,755047.523717989
19105,"Edson",14.5690622222222,1990,755060.838320497
87086,"Edson",14.5755086111111,1990,756472.192201171
83035,"Edson",14.5784002777778,1990,759395.814149319
84096,"Edson",14.6081197222222,1990,759430.161896876
13025,"Edson",14.6200208333333,1990,759433.745902185
90115,"Edson",14.6279533333333,1990,764043.840839611
94225,"Edson",14.6746088888889,1990,764053.799240231
87056,"Edson",14.723805,1990,764079.122604872
62126,"Edson",14.7319188888889,1990,764115.073371392
93215,"Edson",14.7783905555556,1990,764121.661468514
98095,"Edson",14.7942566666667,1990,764124.659723714
88125,"Edson",14.8063794444444,1990,764127.381279999
87096,"Edson",14.8139727777778,1990,765317.503187949
82045,"Edson",14.8642744444444,1990,767481.143182736
88165,"Edson",14.8905811111111,1990,767493.246714953
79174,"Edson",14.9032572222222,1990,767496.223898989
88145,"Edson",14.9189838888889,1990,767528.536733879
13035,"Edson",15.0012844444444,1990,767612.21814846
87035,"Edson",15.0737630555556,1990,767647.274614905
82136,"Edson",15.0797216666667,1990,767654.737745394
89016,"Edson",15.1062444444444,1990,767696.821665364
91055,"Edson",15.1142005555556,1990,767963.64842277
85116,"Edson",15.1509058333333,1990,770954.38391969
84136,"Edson",15.1537836111111,1990,771035.830976606
83045,"Edson",15.1542627777778,1990,771123.975995711
95105,"Edson",15.1600305555556,1990,771168.648142587
87046,"Edson",15.2083333333333,1990,778742.924521704
11015,"Edson",15.2119558333333,1990,778813.274977397
94205,"Edson",15.2214583333333,1990,778829.085731066
96215,"Edson",15.2249916666667,1990,779920.90683061
86096,"Edson",15.2433594444444,1990,780162.9757679
80174,"Edson",15.2438719444444,1990,780299.8276001
93205,"Edson",15.2491455555556,1990,780310.256305892
94255,"Edson",15.2514186111111,1990,780313.057937628
74134,"Edson",15.2678461111111,1990,780690.396971531
99085,"Edson",15.2691722222222,1990,780695.947160076
98225,"Edson",15.33087,1990,780709.988706697
77084,"Edson",15.3487611111111,1990,780753.875459129
10025,"Edson",15.3950588888889,1990,780759.710238162
92255,"Edson",15.3982422222222,1990,780767.264276441
93185,"Edson",15.4020161111111,1990,780784.568396746
95205,"Edson",15.4381677777778,1990,780801.285810993
92065,"Edson",15.4397591666667,1990,780806.938320895
84035,"Edson",15.4456983333333,1990,780830.711031675
99095,"Edson",15.4484116666667,1990,780833.698205004
85126,"Edson",15.4698866666667,1990,780970.220187846
86036,"Edson",15.4778422222222,1990,782857.272028727
96105,"Edson",15.4871875,1990,786330.748538773
85136,"Edson",15.4991861111111,1990,786753.788165543
94016,"Edson",15.5020105555556,1990,786795.302300179
82164,"Edson",15.5057966666667,1990,786797.714527164
84094,"Edson",15.5079747222222,1990,786818.339182873
91045,"Edson",15.5162005555556,1990,789149.692241869
14055,"Edson",15.5449327777778,1990,792530.214445757
100085,"Edson",15.5746305555556,1990,792532.351233278
89035,"Edson",15.5871266666667,1990,792645.6298727
99225,"Edson",15.6159577777778,1990,792651.622513579
88096,"Edson",15.6735172222222,1990,792654.480268684
86124,"Edson",15.6979177777778,1990,792666.138035615
96205,"Edson",15.7029741666667,1990,792795.441004503
95195,"Edson",15.7046666666667,1990,792853.88693878
87036,"Edson",15.7226875,1990,798204.173224368
53175,"Edson",1.29674978888889,2005,164.595311331698
53165,"Edson",1.452883225,2005,1237.00071332993
54165,"Edson",1.60522655555556,2005,1374.02053192166
54175,"Edson",1.64555383333333,2005,1396.88452009553
53185,"Edson",1.64770908333333,2005,1543.31309857457
53155,"Edson",1.72270872222222,2005,1547.7136060451
52185,"Edson",1.87675836111111,2005,2055.01572618847
54155,"Edson",1.90938433333333,2005,2162.03701385099
53145,"Edson",1.94106194444444,2005,2291.7423850197
55165,"Edson",1.96117177777778,2005,2307.05972184763
55155,"Edson",2.09409538888889,2005,2830.51673574423
54185,"Edson",2.10185888888889,2005,2833.27778397935
53135,"Edson",2.1546875,2005,3367.5146516177
52145,"Edson",2.21812838888889,2005,3614.1605780314
52155,"Edson",2.21993388888889,2005,3732.01597148742
51195,"Edson",2.24808655555556,2005,11448.4915832563
56165,"Edson",2.26554127777778,2005,13050.7082225236
55145,"Edson",2.27387038888889,2005,13060.5233587296
52165,"Edson",2.27554991666667,2005,13067.177949577
52175,"Edson",2.346882,2005,15003.675997452
52195,"Edson",2.36974105555556,2005,17587.7485288745
53205,"Edson",2.37321277777778,2005,17620.5148450688
55175,"Edson",2.37952955555556,2005,18435.9965022792
53215,"Edson",2.45936988888889,2005,18505.5011051294
56155,"Edson",2.53737136111111,2005,22987.3249657656
51145,"Edson",2.58696988888889,2005,23132.5756045642
52135,"Edson",2.63263655555556,2005,23742.7553980746
53115,"Edson",2.66127538888889,2005,24028.4217966796
55195,"Edson",2.70302672222222,2005,24168.143479188
50205,"Edson",2.70366794444444,2005,52082.17251488
54115,"Edson",2.75137736111111,2005,52118.1149812805
51155,"Edson",2.79928472222222,2005,56660.0498305725
56185,"Edson",2.80651036111111,2005,56684.0801889893
53105,"Edson",2.847145,2005,56896.1328396896
54195,"Edson",2.85812733333333,2005,57196.5019617909
51205,"Edson",2.90666172222222,2005,57232.1192267394
49215,"Edson",2.95093727777778,2005,59391.2209996648
50155,"Edson",2.96160783333333,2005,67079.4316468855
52235,"Edson",3.03180866666667,2005,67896.8463877539
53095,"Edson",3.050057,2005,67902.533400984
51135,"Edson",3.05016838888889,2005,67922.3200975789
55115,"Edson",3.06927183333333,2005,68106.4230505359
57135,"Edson",3.08847713888889,2005,68135.3599009841
54205,"Edson",3.09906377777778,2005,68160.3534464733
55205,"Edson",3.10086019444444,2005,68297.1593407562
52205,"Edson",3.11137888888889,2005,68389.11050355
50215,"Edson",3.14529263888889,2005,73311.1657192702
49205,"Edson",3.22552538888889,2005,80973.7157252621
54215,"Edson",3.23002211111111,2005,81572.5332827355
56125,"Edson",3.23449333333333,2005,81729.6900395807
58135,"Edson",3.23570661111111,2005,82411.3566906125
49155,"Edson",3.26714861111111,2005,88784.0332800863
50195,"Edson",3.26796033333333,2005,93070.873849246
52105,"Edson",3.28663666666667,2005,93088.5015773158
52225,"Edson",3.28729466666667,2005,95941.1400241064
57195,"Edson",3.30253594444444,2005,98113.0775260006
53085,"Edson",3.30610438888889,2005,98634.6449415265
48215,"Edson",3.40094797222222,2005,120393.574148698
56205,"Edson",3.41454733333333,2005,120412.31639253
52125,"Edson",3.42749677777778,2005,121268.732801773
50145,"Edson",3.42755736111111,2005,121374.159460145
56115,"Edson",3.42981772222222,2005,121524.189175436
54085,"Edson",3.44621338888889,2005,121526.379367577
48225,"Edson",3.468643,2005,122111.076768284
57155,"Edson",3.46932766666667,2005,122610.496870488
48205,"Edson",3.48512488888889,2005,131276.214271469
52115,"Edson",3.50757080555556,2005,134725.158772187
53075,"Edson",3.50764761111111,2005,134727.474611476
51255,"Edson",3.52776238888889,2005,134877.679933192
55215,"Edson",3.55459347222222,2005,135255.66070936
58145,"Edson",3.56469122222222,2005,141052.321325973
49195,"Edson",3.56615561111111,2005,144538.890075719
51105,"Edson",3.57561905555556,2005,145628.631861089
59125,"Edson",3.58323761111111,2005,146034.935724599
47205,"Edson",3.58475330555556,2005,153733.183158004
54225,"Edson",3.64261877777778,2005,154623.326286057
50185,"Edson",3.65583155555556,2005,154634.0614893
50255,"Edson",3.69435016666667,2005,154955.145386084
59115,"Edson",3.71516894444444,2005,155879.19004183
59135,"Edson",3.72011072222222,2005,158756.965487604
57185,"Edson",3.72172608333333,2005,161622.295466404
57205,"Edson",3.74186038888889,2005,161661.409167729
50265,"Edson",3.76454233333333,2005,162302.242336845
47215,"Edson",3.77582708333333,2005,184302.341951362
51245,"Edson",3.78874152777778,2005,185230.606979501
50235,"Edson",3.79912430555556,2005,185243.882480917
49235,"Edson",3.82636966666667,2005,186452.22869858
52075,"Edson",3.83625666666667,2005,186464.28778293
50105,"Edson",3.85152425,2005,187469.981649666
57125,"Edson",3.85497988888889,2005,190587.44178023
57105,"Edson",3.85958038888889,2005,190889.162434804
48195,"Edson",3.86203783333333,2005,193302.152679038
52215,"Edson",3.87397416666667,2005,193328.216797235
51265,"Edson",3.87573805555556,2005,193363.95313337
58195,"Edson",3.87832677777778,2005,193378.981429307
57115,"Edson",3.8892965,2005,198145.888866588
52085,"Edson",3.90381805555556,2005,198255.817603673
47235,"Edson",3.92688177777778,2005,198338.985170274
47225,"Edson",3.94144683333333,2005,200048.890463707
49145,"Edson",3.9414795,2005,203787.872691674
50165,"Edson",3.95621605555556,2005,203854.948404037
60125,"Edson",3.96041833333333,2005,203967.418175674
53055,"Edson",3.97187394444444,2005,203972.488397546
54245,"Edson",3.99102133333333,2005,208399.243294859
60135,"Edson",4.00217461111111,2005,209683.045974973
56105,"Edson",4.01028363888889,2005,209691.317016176
55105,"Edson",4.03498288888889,2005,209704.578013363
49185,"Edson",4.03588661111111,2005,209742.876372513
49265,"Edson",4.04434827777778,2005,210148.427038249
48145,"Edson",4.04926116666667,2005,211659.812532079
53255,"Edson",4.05056425,2005,211752.726885742
58175,"Edson",4.05519908333333,2005,212303.149069697
47195,"Edson",4.05542372222222,2005,212310.222434273
58165,"Edson",4.06631536111111,2005,212320.701693387
61125,"Edson",4.07874305555556,2005,214236.203626454
46195,"Edson",4.08419861111111,2005,215820.050831759
51075,"Edson",4.08436208333333,2005,215942.582852689
50175,"Edson",4.08612333333333,2005,216027.654023347
59105,"Edson",4.09164916666667,2005,216042.456146376
49105,"Edson",4.09439883333333,2005,216328.869723315
58105,"Edson",4.12635372222222,2005,216676.413845285
51115,"Edson",4.19310988888889,2005,216922.475891864
54235,"Edson",4.22135438888889,2005,221838.59913375
58155,"Edson",4.23965161111111,2005,224608.399250117
59145,"Edson",4.242383,2005,227060.48266423
46215,"Edson",4.25601791666667,2005,227736.0233317
48135,"Edson",4.26083144444445,2005,228978.981242081
57095,"Edson",4.26968525,2005,229162.312258195
50135,"Edson",4.27137269444444,2005,229238.572250327
53045,"Edson",4.27252794444444,2005,229297.237348122
56095,"Edson",4.27866430555556,2005,229302.49767268
48275,"Edson",4.30601888888889,2005,229312.879676253
46185,"Edson",4.31298577777778,2005,229418.658122507
47185,"Edson",4.32274822222222,2005,231835.22638747
58125,"Edson",4.32843808333333,2005,231981.174498269
60145,"Edson",4.33045138888889,2005,232098.824897949
58115,"Edson",4.34265061111111,2005,232357.651374901
49255,"Edson",4.364931,2005,232360.136160524
62125,"Edson",4.37319791666667,2005,245934.378580201
53265,"Edson",4.37699644444444,2005,247140.78414541
50115,"Edson",4.37845422222222,2005,247276.715458113
52055,"Edson",4.39888886111111,2005,247433.230988724
49075,"Edson",4.42276325,2005,248000.573581925
48235,"Edson",4.42643366666667,2005,249892.83165174
49115,"Edson",4.43087936111111,2005,249935.541475481
54045,"Edson",4.43489738888889,2005,249937.81312171
51065,"Edson",4.46328466666667,2005,250093.484192287
47245,"Edson",4.46402116666667,2005,250097.39263378
55065,"Edson",4.46512175,2005,250295.706351872
48105,"Edson",4.46716238888889,2005,250884.087904302
53035,"Edson",4.47840083333333,2005,250886.205344675
45185,"Edson",4.49072583333333,2005,252398.701990052
58085,"Edson",4.49278866666667,2005,252430.180045115
51085,"Edson",4.49674077777778,2005,253318.154666316
46205,"Edson",4.50352966666667,2005,254452.782463792
49085,"Edson",4.50358816666667,2005,254511.80968577
49095,"Edson",4.51330205555556,2005,255273.929149741
51225,"Edson",4.51721866666667,2005,255553.009322154
54255,"Edson",4.52635216666667,2005,258956.832509049
52275,"Edson",4.52769880555556,2005,259765.272900809
51125,"Edson",4.55336966666667,2005,261699.075159466
60105,"Edson",4.55414622222222,2005,261701.465817136
62115,"Edson",4.55802225,2005,261715.216206435
50085,"Edson",4.55885047222222,2005,261718.132323247
51095,"Edson",4.59121386111111,2005,261724.189594699
60155,"Edson",4.60845377777778,2005,261728.584775042
51235,"Edson",4.610141,2005,262607.898853574
56075,"Edson",4.61512927777778,2005,262612.688606739
54265,"Edson",4.62081769444444,2005,263233.103663109
50065,"Edson",4.62133416666667,2005,263459.974109981
53285,"Edson",4.62352583333333,2005,265392.140771551
48185,"Edson",4.64509055555556,2005,265411.71045421
50095,"Edson",4.65197477777778,2005,266869.590509808
63115,"Edson",4.66202527777778,2005,275299.001740098
47145,"Edson",4.67490288888889,2005,277035.102408621
61115,"Edson",4.70182388888889,2005,277062.005498143
61135,"Edson",4.70611572222222,2005,285457.034125258
54035,"Edson",4.70664833333333,2005,285512.401144158
51055,"Edson",4.7149165,2005,285549.578515038
58205,"Edson",4.71798430555556,2005,285671.918207232
50125,"Edson",4.71837738888889,2005,285702.996770476
55045,"Edson",4.72398427777778,2005,285941.778417122
58075,"Edson",4.72454441666667,2005,285943.30607894
62155,"Edson",4.73233994444444,2005,286167.039656535
48095,"Edson",4.74946538888889,2005,286555.059801308
47135,"Edson",4.74963675,2005,288560.199269339
53016,"Edson",4.77560672222222,2005,289952.245436188
56215,"Edson",4.77700430555556,2005,290081.422966658
55245,"Edson",4.78211383333333,2005,307491.142922224
53275,"Edson",4.78626105555556,2005,324274.801061617
48085,"Edson",4.79635611111111,2005,324371.204864258
47105,"Edson",4.8006075,2005,324461.462405265
63125,"Edson",4.80655111111111,2005,325349.461098222
48165,"Edson",4.82158883333333,2005,325369.881609884
59095,"Edson",4.82174344444444,2005,325377.067656836
51275,"Edson",4.835703,2005,325396.581941354
55055,"Edson",4.84945075,2005,325543.94517944
59185,"Edson",4.85657788888889,2005,332000.773186803
48075,"Edson",4.862332,2005,332073.664553652
49065,"Edson",4.86965177777778,2005,332086.804432969
53015,"Edson",4.89206561111111,2005,332090.33835398
54025,"Edson",4.90797088888889,2005,332091.639204837
45175,"Edson",4.91247655555556,2005,332148.544831945
45215,"Edson",4.91904316666667,2005,332162.676459794
48115,"Edson",4.92963416666667,2005,332196.268016163
45235,"Edson",4.94246005555556,2005,332200.140853183
55225,"Edson",4.9642585,2005,334086.169597169
45205,"Edson",4.97315088888889,2005,334097.641087719
61105,"Edson",4.98419461111111,2005,334112.886148979
61165,"Edson",4.98666777777778,2005,334784.989752616
63105,"Edson",5.00221830555556,2005,346122.404800104
62165,"Edson",5.00702694444444,2005,346252.558180034
55255,"Edson",5.01205277777778,2005,362697.425700348
64105,"Edson",5.01774516666667,2005,375835.042117294
47095,"Edson",5.02422580555556,2005,376758.392880672
55035,"Edson",5.03726225,2005,376828.395803626
46175,"Edson",5.04058222222222,2005,378270.851096596
54275,"Edson",5.04760330555556,2005,379012.264346742
52015,"Edson",5.08031927777778,2005,379019.027599153
49125,"Edson",5.08949605555556,2005,379081.200204291
59175,"Edson",5.09825130555556,2005,386539.018364189
55235,"Edson",5.11256097222222,2005,391234.312130442
46145,"Edson",5.11600027777778,2005,391245.537967161
49175,"Edson",5.11852622222222,2005,391248.344531872
47175,"Edson",5.12911963888889,2005,392098.951475274
61175,"Edson",5.15436883333333,2005,392211.330643576
49135,"Edson",5.15505755555556,2005,404156.797059804
64115,"Edson",5.168379,2005,405931.638647271
61145,"Edson",5.18096619444444,2005,410250.174655341
47115,"Edson",5.18907427777778,2005,410299.513412967
54015,"Edson",5.2041585,2005,410302.875003392
60185,"Edson",5.209129,2005,412298.788977224
44175,"Edson",5.21429380555556,2005,417236.990892856
50055,"Edson",5.23259588888889,2005,417277.277968855
61085,"Edson",5.24068591666667,2005,417496.538223355
55265,"Edson",5.255486,2005,417780.360309118
55275,"Edson",5.26277938888889,2005,419381.121816041
45255,"Edson",5.26766127777778,2005,419456.867242468
58215,"Edson",5.27179377777778,2005,419525.045048077
46115,"Edson",5.27996236111111,2005,419653.138283782
59085,"Edson",5.30814566666667,2005,419914.673121421
46155,"Edson",5.33672161111111,2005,419974.45282145
62145,"Edson",5.33826797222222,2005,420118.781741606
61185,"Edson",5.36352277777778,2005,428471.446013311
47075,"Edson",5.36858541666667,2005,428712.506062945
59055,"Edson",5.37118311111111,2005,428861.863931011
62135,"Edson",5.37345138888889,2005,441246.807802714
46135,"Edson",5.37393861111111,2005,442738.139498415
57215,"Edson",5.38635194444444,2005,442875.236397572
46165,"Edson",5.388376,2005,443287.039012305
47125,"Edson",5.41035861111111,2005,443323.454316074
58055,"Edson",5.42148680555556,2005,443646.869148117
66105,"Edson",5.426159,2005,451693.500488366
63135,"Edson",5.42824975,2005,451709.894709473
59195,"Edson",5.44136511111111,2005,461318.980246986
62105,"Edson",5.44817183333333,2005,461325.808973993
65105,"Edson",5.4534165,2005,462097.175319131
62185,"Edson",5.45736816666667,2005,465657.516607745
44185,"Edson",5.47614277777778,2005,466683.382662144
48175,"Edson",5.48038155555556,2005,466719.632717423
64135,"Edson",5.50855191666667,2005,466724.195146324
56245,"Edson",5.51501733333333,2005,467042.815997524
62195,"Edson",5.51717372222222,2005,468061.964409337
56235,"Edson",5.52969225,2005,468391.326149382
45155,"Edson",5.53553058333333,2005,468534.819249302
65095,"Edson",5.56157186111111,2005,471189.72143454
46105,"Edson",5.56459077777778,2005,471334.576970633
56275,"Edson",5.60014947222222,2005,471348.72379077
59075,"Edson",5.60286872222222,2005,471352.691120646
47085,"Edson",5.61170933333333,2005,471566.393641613
46075,"Edson",5.61814872222222,2005,471740.244756312
62075,"Edson",5.63096172222222,2005,471749.644011171
59215,"Edson",5.64900625,2005,472839.759665559
48155,"Edson",5.68707308333333,2005,476324.954012739
50035,"Edson",5.69245644444444,2005,476335.887473055
47155,"Edson",5.69740444444444,2005,483021.648783788
60165,"Edson",5.70339588888889,2005,483026.063867044
60195,"Edson",5.70808536111111,2005,484275.992303282
46125,"Edson",5.73154622222222,2005,484326.312204082
66095,"Edson",5.73379844444444,2005,486674.073560073
45115,"Edson",5.73721172222222,2005,486752.063153633
43175,"Edson",5.73734813888889,2005,486757.113424034
58225,"Edson",5.74058094444444,2005,487370.110275599
67095,"Edson",5.75294916666667,2005,489095.798014903
57255,"Edson",5.77857730555556,2005,489599.072489546
59205,"Edson",5.7989385,2005,492236.229152002
60175,"Edson",5.8082125,2005,492331.646033204
56015,"Edson",5.824163,2005,492342.34004156
45065,"Edson",5.82734644444444,2005,492504.275430333
50025,"Edson",5.83453386111111,2005,492565.007008045
62065,"Edson",5.84790408333333,2005,492598.722130852
57235,"Edson",5.86037655555555,2005,493838.26399379
56255,"Edson",5.87752202777778,2005,494135.56001519
66115,"Edson",5.89231511111111,2005,494172.490047949
59225,"Edson",5.91271094444444,2005,496744.335910623
58035,"Edson",5.91848627777778,2005,496751.82795809
63205,"Edson",5.92413133333333,2005,496753.886833912
45145,"Edson",5.92762733333333,2005,501105.626438395
56265,"Edson",5.92854561111111,2005,511842.621062928
65115,"Edson",5.96337722222222,2005,511927.857799737
64095,"Edson",5.96889066666667,2005,512263.233341807
46055,"Edson",5.97697480555556,2005,512265.302101658
47035,"Edson",6.01807997222222,2005,512300.968251601
47165,"Edson",6.02988311111111,2005,512673.829614234
66125,"Edson",6.04348933333333,2005,516553.496494228
63095,"Edson",6.05163966666667,2005,518160.11831508
67105,"Edson",6.08557380555556,2005,533580.443750309
42165,"Edson",6.10791486111111,2005,533629.415387868
60085,"Edson",6.12185669444444,2005,534038.280413279
44115,"Edson",6.1256965,2005,534140.351112553
61055,"Edson",6.13592277777778,2005,534250.450548937
46095,"Edson",6.13634716666667,2005,534524.211299268
68095,"Edson",6.14507411111111,2005,541840.967971842
57015,"Edson",6.16217955555556,2005,542057.800691201
43026,"Edson",6.16473433333333,2005,542073.444548671
57056,"Edson",6.168942,2005,542198.632964524
58235,"Edson",6.18526722222222,2005,542914.199441103
67085,"Edson",6.1885125,2005,543647.610129793
58245,"Edson",6.193374,2005,543862.554011058
57245,"Edson",6.214037,2005,544824.235317817
56225,"Edson",6.21846391666667,2005,550541.643294196
62055,"Edson",6.24738380555555,2005,550573.475288705
45105,"Edson",6.25607883333333,2005,550651.024978709
55046,"Edson",6.25665594444444,2005,550662.63135006
59235,"Edson",6.27780647222222,2005,551248.527303572
65085,"Edson",6.33265811111111,2005,563482.807904254
61075,"Edson",6.33706955555556,2005,563492.280016814
66135,"Edson",6.33913505555556,2005,563704.656225722
43065,"Edson",6.3696605,2005,563706.777351309
57046,"Edson",6.37179397222222,2005,565032.673154685
43155,"Edson",6.37716277777778,2005,570827.662405431
61205,"Edson",6.37804669444444,2005,570834.014834683
46025,"Edson",6.38800005555556,2005,570942.904712001
44125,"Edson",6.38962594444444,2005,571941.468619102
57275,"Edson",6.39264441666667,2005,571984.889041169
41165,"Edson",6.39289011111111,2005,576471.262031616
65215,"Edson",6.39583844444444,2005,576812.380825901
44065,"Edson",6.40531630555556,2005,577098.573576439
57066,"Edson",6.40838980555556,2005,577733.727529193
57265,"Edson",6.41681572222222,2005,578357.283592536
69095,"Edson",6.42257472222222,2005,582351.593337905
42026,"Edson",6.42550116666667,2005,582977.925748797
66085,"Edson",6.43098858333333,2005,588529.376095118
63055,"Edson",6.44230083333333,2005,588540.62315679
60075,"Edson",6.45512955555556,2005,589086.452389909
57225,"Edson",6.45646555555556,2005,592655.509534529
43115,"Edson",6.46094761111111,2005,592673.07269038
60225,"Edson",6.47105061111111,2005,595391.856961212
58255,"Edson",6.47781947222222,2005,598229.1846377
62215,"Edson",6.48181122222222,2005,598332.287015717
44155,"Edson",6.50215038888889,2005,598428.923396041
44075,"Edson",6.51298733333333,2005,598718.179746946
64075,"Edson",6.51910827777778,2005,598726.55029937
42175,"Edson",6.52751205555556,2005,598770.241856618
42075,"Edson",6.53204538888889,2005,598775.433945339
63065,"Edson",6.54193355555556,2005,599011.442530233
43075,"Edson",6.55017272222222,2005,599061.317304372
58015,"Edson",6.56011166666667,2005,599234.336014528
66215,"Edson",6.564535,2005,600655.403192519
61215,"Edson",6.57242555555556,2005,600673.403815453
59245,"Edson",6.59270944444444,2005,601160.609542993
46085,"Edson",6.597665,2005,601594.997900549
60205,"Edson",6.60298111111111,2005,601700.415426007
70095,"Edson",6.62814055555556,2005,606912.364659492
63085,"Edson",6.64563,2005,611990.162816052
62035,"Edson",6.64871805555556,2005,612104.353173268
61225,"Edson",6.67029833333333,2005,612239.332057753
56016,"Edson",6.67387833333333,2005,612272.085053599
64165,"Edson",6.68076222222222,2005,612346.072355564
44145,"Edson",6.68307333333333,2005,612564.78600143
42055,"Edson",6.68714277777778,2005,612578.092354641
44135,"Edson",6.71708666666667,2005,612602.216280034
44105,"Edson",6.72608305555556,2005,612732.496583258
41075,"Edson",6.7263075,2005,613202.800979079
60215,"Edson",6.73341777777778,2005,613244.612182318
58046,"Edson",6.74716555555556,2005,614145.443407719
45045,"Edson",6.76096222222222,2005,614151.472588082
61045,"Edson",6.79491527777778,2005,614153.687533513
66155,"Edson",6.83311555555556,2005,614155.77529206
64175,"Edson",6.83521166666667,2005,614226.438797764
42105,"Edson",6.84776555555556,2005,615158.456274787
67125,"Edson",6.85784722222222,2005,624223.138260966
40165,"Edson",6.863685,2005,624291.336660523
57036,"Edson",6.86527555555555,2005,624915.327408899
58056,"Edson",6.8668175,2005,624919.746165131
66225,"Edson",6.88700333333333,2005,624934.296812448
41065,"Edson",6.89076444444444,2005,625035.020565268
67225,"Edson",6.90256666666667,2005,625121.194478367
45085,"Edson",6.94326388888889,2005,625253.10763127
56086,"Edson",6.94931833333333,2005,625261.760227928
41155,"Edson",6.96326777777778,2005,629486.881518051
67215,"Edson",6.98534611111111,2005,634185.384037343
64045,"Edson",7.01570333333333,2005,634231.229490112
58036,"Edson",7.02955055555556,2005,635696.357829376
41105,"Edson",7.03342166666667,2005,635709.724508678
39075,"Edson",7.03584388888889,2005,635715.178551666
41145,"Edson",7.04005833333333,2005,635939.005334802
69085,"Edson",7.04500833333333,2005,635949.011293366
68085,"Edson",7.05672027777778,2005,656255.148519041
43045,"Edson",7.09057777777778,2005,657120.55219399
59255,"Edson",7.09856055555556,2005,657262.987926136
63215,"Edson",7.10081055555556,2005,657284.549810439
60254,"Edson",7.13454638888889,2005,657386.828992474
39155,"Edson",7.13472166666667,2005,657416.859613528
72095,"Edson",7.15007861111111,2005,657792.994238099
58265,"Edson",7.16425027777778,2005,659264.17002165
43125,"Edson",7.16728611111111,2005,663187.551250066
64055,"Edson",7.17475222222222,2005,672904.089923705
60235,"Edson",7.18157722222222,2005,672977.504188107
63185,"Edson",7.1876025,2005,673435.066627852
59046,"Edson",7.21295055555556,2005,676106.602391564
73095,"Edson",7.21764777777778,2005,676114.585710286
58275,"Edson",7.22018888888889,2005,676173.11158037
40145,"Edson",7.22132805555556,2005,676295.111693154
42155,"Edson",7.22288333333333,2005,679314.858696671
41175,"Edson",7.22880694444444,2005,679316.358099717
67135,"Edson",7.27779972222222,2005,679345.504926579
58066,"Edson",7.2900775,2005,679352.358744108
62225,"Edson",7.29667027777778,2005,679471.810580398
62274,"Edson",7.32256611111111,2005,679529.859030651
45095,"Edson",7.32718944444444,2005,679629.395469224
44055,"Edson",7.33017111111111,2005,679631.901783826
62264,"Edson",7.33489611111111,2005,679636.155900747
40085,"Edson",7.34613055555556,2005,679834.337074632
58026,"Edson",7.40795472222222,2005,681241.436971855
72105,"Edson",7.42084333333333,2005,681311.848104982
59026,"Edson",7.44591583333333,2005,681321.357931375
73085,"Edson",7.47069305555556,2005,689013.641297877
60244,"Edson",7.48123,2005,689018.491940796
40095,"Edson",7.49820444444444,2005,690213.085160161
61244,"Edson",7.51559388888889,2005,690233.446254109
40105,"Edson",7.52234277777778,2005,693809.11266402
59036,"Edson",7.5339125,2005,693839.945289379
69105,"Edson",7.552195,2005,694445.69041844
42095,"Edson",7.55268305555556,2005,694551.618443668
43095,"Edson",7.55850555555556,2005,694574.858212683
41115,"Edson",7.59484055555556,2005,703915.424696244
65245,"Edson",7.60757777777778,2005,703966.746566746
