TRM,edson_median,hinton_median,whitecourt_median
"033125",21280.391,24179.699,21421.6
"033134",20980.7045,24525.102,20307.5965
"033135",20566.2555,22594.673,21498.017
"033144",20888.3315,24433.8195,20214.409
"033145",18516.428,19102.7665,20465.161
"033154",20819.9055,24363.595,20145.6415
"033155",16429.814,15619.5485,19399.113
"033164",21099.5535,24643.652,20515.393
"033165",14924.844,12971.359,18717.377
"033174",20335.986,23880.5705,19802.029
"033175",14237.71,11867.02,18459.1145
"033184",20203.9765,23748.0745,19670.566
"033185",13993.1575,11148.08,18395.374
"033194",19911.5795,23451.047,19374.3175
"033195",14192.769,10733.152,18596.23
"033204",18708.241,22252.4315,18188.39
"033205",14330.699,10639.63,18732.3865
"033214",18665.551,22209.6825,18584.568
"033215",14502.0505,10905.209,18778.274
"033224",17863.27,21405.941,17972.042
"033225",14494.743,11215.137,18572.17
"033234",17324.824,20868.583,17433.8025
"033244",17236.558,20780.224,17345.0275
"033254",16920.418,20462.2915,17028.9745
"033264",16559.671,20093.1905,16670.3425
"033274",16096.27,19623.48,16204.415
"033284",15946.341,19388.395,16056.364
"033294",15671.4705,19035.838,15781.587
"034014",24342.749,27890.577,23668.4815
"034015",15307.852,18622.652,15415.142
"034024",23805.4895,27348.9835,23132.212
"034025",15211.22,18219.2285,15322.693
"034034",23688.434,27233.685,23016.091
"034035",14675.9415,17679.4075,14783.007
"034044",23068.171,26611.891,22393.456
"034045",14293.194,17297.0915,14399.782
"034054",23324.8545,26869.421,22651.069
"034055",13639.9325,16646.73,13750.711
"034064",22539.097,26083.664,21864.924
"034065",14109.328,17115.64,14217.9805
"034074",22888.494,26432.967,22215.1855
"034075",14067.369,17076.274,14176.7355
"034084",21922.577,25466.138,21249.818
"034085",15098.688,18105.893,15208.593
"034094",21994.139,25536.56,21319.097
"034095",14858.74,17862.688,14968.833
"034104",21523.717,25065.56,20847.532
"034105",16993.603,19901.7425,17107.2395
"034114",21413.075,24959.0945,20741.925
"034115",19397.253,22271.287,19510.364
"034124",21470.8215,25013.663,20797.5935
"034125",18826.204,20694.181,18935.213
"034134",20598.449,24141.811,19924.071
"034135",18706.605,20295.817,19867.1105
"034144",20578.699,24123.0235,19904.253
"034145",17059.857,17621.084,19276.4445
"034154",20794.302,24335.52,20117.523
"034155",14968.7505,14114.463,18257.456
"034164",20174.993,23719.631,19569.937
"034165",14371.361,12935.1885,18099.7525
"034174",19636.212,23180.04,19101.6755
"034175",13599.906,11762.1805,17774.641
"034184",19213.123,22756.684,18678.1835
"034185",13256.956,10898.666,17659.505
"034194",18779.0095,22324.569,18244.845
"034195",13550.612,10480.639,17954.9455
"034204",18358.195,21906.034,17827.318
"034205",13692.972,10093.241,18095.822
"034214",18801.15,22346.496,18463.347
"034215",13786.426,10055.628,18189.232
"034224",17434.344,20976.7595,17543.18
"034225",13898.265,10264.919,18255.797
"034234",16796.834,20343.064,16907.25
"034235",13824.892,10358.404,18047.43
"034244",16786.351,20331.785,16895.843
"034254",16308.3505,19852.895,16417.309
"034264",16052.183,19596.362,16161.084
"034274",15639.3175,19186.4705,15751.5115
"034284",15346.909,18835.094,15454.717
"034294",15201.49,18666.576,15309.0075
"035014",23859.825,27403.926,23185.467
"035015",14882.4375,18157.004,14989.8975
"035024",24308.632,27853.8615,23635.079
"035025",14818.545,17827.681,14930.597
"035034",23518.542,27061.737,22843.0645
"035035",14395.5695,17407.684,14509.233
"035044",22891.628,26440.539,22220.046
"035045",13816.073,16820.2415,13924.255
"035054",22549.9075,26094.573,21875.2885
"035055",13294.7105,16303.688,13404.11
"035064",21996.465,25539.2645,21322.8
"035065",13009.57,16012.536,13117.299
"035074",22005.978,25553.126,21332.008
"035075",13850.027,16859.602,13960.464
"035084",21423.182,24968.043,20747.8945
"035085",14184.442,17185.668,14293.151
"035094",21160.275,24704.4925,20485.96
"035095",14036.053,17020.459,14145.312
"035104",20907.931,24451.991,20233.141
"035105",14833.505,16609.167,14942.0475
"035114",20619.457,24162.544,19946.052
"035115",15579.5265,16998.134,15690.9005
"035124",20443.929,23987.409,19770.21
"035125",16648.003,17667.4205,16910.7575
"035134",19936.587,23480.2315,19262.578
"035135",15882.422,16628.93,17218.928
"035144",20135.293,23678.835,19461.747
"035145",15229.016,15497.856,17860.74
"035154",20301.6655,23843.939,19625.8705
"035155",14356.706,13796.8305,17618.94
"035164",19648.7605,23193.5515,19004.941
"035165",13649.155,12698.196,17376.8015
"035174",19467.423,23012.8405,18886.901
"035175",12881.54,11518.292,17048.6325
"035184",18874.975,22418.827,18304.997
"035185",12675.393,10739.459,17078.734
"035194",18089.238,21633.3145,17557.399
"035195",13016.233,10279.964,17419.59
"035204",17831.221,21375.126,17431.667
"035205",13280.3255,9728.6552,17683.04
"035214",17569.6235,21117.5165,17663.721
"035215",13195.144,9443.0326,17597.915
"035224",16913.92,20459.638,17023.388
"035225",13299.293,9561.5636,17702.474
"035234",16373.681,19916.3375,16482.501
"035235",13438.653,9887.3589,17733.523
"035244",16162.274,19706.246,16271.272
"035254",15735.5665,19278.661,15844.663
"035264",15400.809,18948.313,15511.236
"035274",14948.913,18493.635,15059.8745
"035284",14657.032,18124.609,14764.823
"036014",23221.28,26764.362,22546.1285
"036015",13999.364,17464.231,14106.857
"036024",23451.366,26996.113,22777.4675
"036025",14022.4295,17087.366,14131.304
"036034",24145.456,27693.045,23474.927
"036035",13720.786,16725.721,13829.918
"036044",23827.473,27371.765,23153.263
"036045",13419.761,16425.246,13529.095
"036054",22878.818,26421.895,22203.7675
"036055",12913.5765,15919.877,13023.285
"036064",21586.191,25129.496,20910.8065
"036065",12514.162,15524.131,12627.064
"036074",21820.086,25363.951,21145.3925
"036075",12653.247,15655.6125,12759.103
"036084",21842.1655,25387.427,21170.081
"036085",13584.6835,16592.6835,13697.1585
"036094",21484.6515,25029.1645,20812.577
"036095",14870.913,17879.7255,14980.9195
"036104",20578.45,24124.733,19906.867
"036105",14876.077,17444.751,14981.7605
"036114",20003.533,23547.5775,19329.443
"036115",14142.555,15821.805,14252.677
"036124",19665.499,23208.581,18991.213
"036125",14944.192,15303.32,15412.744
"036134",19418.321,22961.867,18743.736
"036135",13956.128,14022.997,16212.073
"036144",19498.228,23040.416,18823.526
"036145",13445.997,13509.166,16764.5075
"036154",19787.7845,23331.5725,19111.64
"036155",13888.1105,13738.2015,17327.838
"036164",19093.3465,22636.547,18420.652
"036165",13116.169,12593.441,17089.337
"036174",18987.906,22534.717,18317.6105
"036175",12496.073,11732.201,16868.158
"036184",18416.251,21960.804,17744.932
"036185",12173.464,11148.381,16577.521
"036194",17961.165,21503.6095,17426.432
"036195",12431.3335,10620.744,16834.268
"036204",17384.567,20930.7435,17042.619
"036205",12642.5705,9865.0577,17045.298
"036214",17272.019,20814.046,17325.237
"036215",12778.302,9110.6586,17181.176
"036224",16619.456,20163.718,16726.337
"036225",12638.272,8826.5916,17041.575
"036234",15974.036,19520.178,16084.271
"036235",12822.362,9076.537,17225.1165
"036244",15617.497,19160.58,15726.315
"036245",12822.0725,9206.9556,17194.351
"036254",15218.85,18764.665,15329.2785
"036255",13006.101,10356.4875,16491.192
"036264",14725.514,18270.864,14835.551
"036265",,,
"036274",14376.253,17921.17,14486.471
"036284",14335.506,17871.259,14442.772
"037014",22690.864,26234.715,22018.187
"037015",13550.219,17093.4715,13660.261
"037024",22684.749,26230.531,22010.3345
"037025",13773.531,16895.524,13883.4435
"037034",23135.982,26676.819,22459.659
"037035",13421.798,16427.666,13530.923
"037044",23474.257,27018.0265,22799.1895
"037045",13110.013,16116.266,13219.051
"037054",22816.045,26358.629,22143.934
"037055",12814.143,15819.569,12921.923
"037064",21251.01,24795.447,20578.409
"037065",12145.771,15155.6905,12259.369
"037074",21227.03,24771.587,20554.2865
"037075",12124.297,15121.41,12221.276
"037084",21598.91,25142.883,20924.644
"037085",13155.196,16156.528,13269.168
"037094",21209.7255,24753.163,20534.919
"037095",13979.152,16979.691,14090.654
"037104",20558.869,24103.5455,19886.531
"037105",13611.871,16591.55,13723.902
"037114",20127.406,23670.893,19452.497
"037115",14618.55,17247.8275,14728.858
"037124",19545.644,23089.078,18871.375
"037125",16287.4255,18356.779,16435.749
"037134",18965.802,22510.262,18292.742
"037135",15531.324,15646.151,17976.337
"037144",18905.8545,22449.2765,18231.91
"037145",12688.8855,12749.739,16945.485
"037154",19078.834,22621.4235,18404.502
"037155",12867.2065,12840.997,17108.697
"037164",18635.681,22179.881,17961.402
"037165",12728.0875,12490.7555,17113.062
"037174",18438.101,21981.725,17764.771
"037175",12108.6465,11850.28,16511.2205
"037184",17803.639,21347.173,17129.669
"037185",11663.598,11481.3025,16066.133
"037194",17603.575,21151.182,17056.794
"037195",11874.2965,10701.21,16277.2185
"037204",16900.483,20444.27,16671.443
"037205",12100.409,9908.49175,16503.2715
"037214",16688.482,20233.083,16744.891
"037215",12304.416,9141.5896,16707.319
"037224",16459.133,20003.182,16517.778
"037225",12265.018,8501.1355,16667.913
"037234",15936.307,19481.057,16045.3305
"037235",12078.488,8244.0134,16481.669
"037244",15778.7935,19320.855,15886.483
"037245",12327.17,8573.11215,16729.375
"037254",15087.6275,18631.7145,15197.694
"037255",12576.7675,9306.6139,16569.313
"037264",14455.575,17999.1395,14564.1535
"037265",12578.631,9726.7076,16239.026
"037274",13932.397,17476.7335,14041.783
"037275",,,
"037284",13888.0285,17434.874,13997.7375
"038014",22391.6185,25934.927,21716.2245
"038015",12832.5495,16364.364,12944.438
"038024",22203.64,25746.6255,21529.125
"038025",13166.595,16235.899,13273.1655
"038034",21711.9665,25256.819,21037.624
"038035",12895.792,15900.225,13001.9765
"038044",21770.928,25312.7415,21095.2755
"038045",12544.9985,15554.363,12657.401
"038054",21464.119,25008.87,20791.193
"038055",12163.814,15170.6345,12272.22
"038064",20645.212,24187.423,19969.126
"038065",11583.932,14590.34,11691.672
"038074",21037.6485,24585.974,20365.717
"038075",11511.444,14518.316,11620.287
"038084",21086.22,24627.235,20408.592
"038085",11954.805,14962.961,12064.589
"038094",21010.356,24553.898,20335.728
"038095",12578.432,15583.6705,12689.399
"038104",20174.052,23717.3875,19499.7955
"038105",13716.72,16722.302,13824.6035
"038114",19942.238,23486.711,19267.767
"038115",14998.5765,17613.597,15101.357
"038124",19318.2405,22863.5595,18643.486
"038125",16462.336,17142.0365,17104.099
"038134",18551.831,22095.795,17877.322
"038135",14303.735,14434.046,17570.006
"038144",18771.558,22317.349,18099.049
"038145",12423.4815,12492.851,16825.661
"038154",18398.933,21941.327,17725.6415
"038155",11937.3455,12000.124,16340.2215
"038164",17873.8915,21418.163,17199.5085
"038165",12474.044,12536.094,16876.1135
"038174",17508.783,21051.1765,16834.47
"038175",11319.5435,11365.506,15723.622
"038184",17121.9145,20667.112,16449.427
"038185",11733.2165,11468.287,16136.368
"038194",16801.995,20341.39,16171.869
"038195",12017.307,10784.765,16420.418
"038204",16334.214,19880.2515,16183.817
"038205",12223.718,10066.094,16626.564
"038214",15969.429,19512.488,16023.386
"038215",12242.309,9400.41545,16645.14
"038224",15697.2375,19241.951,15753.5645
"038225",12000.202,8641.51255,16402.9785
"038234",15746.461,19291.127,15831.267
"038235",11541.824,7773.6401,15944.4075
"038244",15079.3395,18624.603,15182.3005
"038245",11528.226,7685.6863,15930.464
"038254",14547.805,18091.621,14653.641
"038255",11865.6075,8106.2341,16260.065
"038264",14144.796,17691.1015,14255.544
"038265",12066.365,8834.4248,16035.178
"038274",13528.282,17071.943,13636.0635
"038275",11982.609,9022.132,15709.603
"038284",13176.649,16720.306,13285.6185
"039014",21832.4065,25376.461,21158.651
"039015",12484.8545,16028.814,12595.8645
"039016",,,
"039024",21405.494,24948.783,20731.418
"039025",12882.721,16211.006,12990.354
"039026",,,
"039034",21100.99,24643.8465,20424.9185
"039035",12368.795,15723.265,12478.023
"039044",20821.1935,24365.937,20146.7455
"039045",12015.838,15248.7035,12124.003
"039054",20805.637,24350.268,20132.512
"039055",11655.1875,14805.428,11763.9355
"039064",20087.227,23632.878,19415.034
"039065",11240.3445,14301.799,11349.5335
"039074",20303.66,23849.929,19632.3905
"039075",10864.519,13789.472,10974.413
"039084",19971.695,23515.5095,19299.728
"039085",11593.407,13981.705,11702.089
"039094",20978.176,24520.9575,20302.627
"039095",13300.274,16256.512,13417.573
"039104",19656.4795,23200.7285,18982.54
"039105",13351.807,16278.116,13573.443
"039114",19992.9745,23542.957,19323.0055
"039115",15290.408,17367.0825,15404.541
"039124",19211.291,22756.518,18536.221
"039125",16913.757,17205.369,17222.519
"039134",18258.825,21802.741,17583.02
"039135",15817.463,15927.092,18757.87
"039144",18710.178,22255.503,18038.239
"039145",14338.6435,14358.496,18402.058
"039154",18499.2295,22043.6485,17825.061
"039155",11042.499,11108.29,15447.106
"039164",17841.637,21385.332,17167.5605
"039165",11183.047,11247.896,15585.617
"039174",17644.668,21190.489,16971.428
"039175",11316.703,11380.189,15720.437
"039184",16843.664,20387.485,16169.711
"039185",12102.836,11606.058,16505.565
"039194",16215.0285,19760.305,15566.197
"039195",12193.993,10916.7915,16596.784
"039204",16146.353,19689.223,15857.771
"039205",12216.345,10268.168,16619.178
"039214",15718.773,19262.9585,15670.527
"039215",12015.4845,9520.6638,16418.137
"039224",15078.424,18623.361,15112.164
"039225",11565.312,8598.51615,15967.9215
"039234",14932.046,18476.06,14989.083
"039235",11114.0025,7671.1316,15516.701
"039244",14719.439,18264.234,14776.535
"039245",10777.828,6977.1498,15180.353
"039254",14106.838,17651.892,14193.421
"039255",11130.6195,7292.3306,15533.424
"039264",13790.894,17337.008,13902.204
"039265",11416.1975,7692.3403,15724.03
"039274",13187.721,16731.968,13296.627
"039275",11229.288,7574.8651,15550.266
"039284",12833.923,16379.591,12942.822
"040014",22329.902,25874.2275,21656.111
"040015",12039.893,15582.364,12148.973
"040016",,,
"040024",21685.8075,25228.318,21013.0725
"040025",12137.598,15683.301,12246.676
"040026",,,
"040034",21376.996,24921.836,20704.781
"040035",11882.5495,15427.1765,11993.597
"040044",20586.094,24131.603,19911.968
"040045",11625.528,15171.18,11737.5295
"040054",20020.984,23566.055,19347.116
"040055",11237.338,14768.636,11345.955
"040064",19551.6085,23095.576,18876.625
"040065",10853.765,14346.254,10961.925
"040074",19570.146,23114.3175,18895.15
"040075",10592.056,13808.865,10702.46
"040084",19330.562,22873.61,18657.0035
"040085",11423.035,13663.387,11535.16
"040094",20119.0075,23663.622,19444.285
"040095",11696.768,13164.54,12022.481
"040104",18947.9305,22493.669,18273.497
"040105",11740.217,12916.882,12552.496
"040114",18709.7135,22254.209,18035.1915
"040115",12577.825,12922.153,13634.0625
"040124",18326.925,21869.7715,17652.22
"040125",12400.805,12511.606,14183.1265
"040134",17692.51,21235.781,17016.698
"040135",12152.557,12215.3965,15365.234
"040144",17980.581,21526.107,17307.495
"040145",11198.3905,11260.332,14955.3775
"040154",17732.0015,21275.765,17059.8255
"040155",10244.9065,10310.569,14620.571
"040164",17375.763,20919.063,16702.21
"040165",10554.633,10615.8085,14957.007
"040174",17342.194,20885.737,16668.259
"040175",11744.855,11808.785,16147.4975
"040184",16537.958,20083.433,15864.7865
"040185",12161.4625,11882.609,16564.308
"040194",15973.612,19519.249,15300.599
"040195",12189.027,11237.524,16591.86
"040204",16031.8825,19576.7595,15538.6475
"040205",12104.7985,10533.46,16507.631
"040214",15653.978,19198.029,15343.3355
"040215",11656.1665,9622.6454,16059.13
"040224",14905.3385,18450.492,14756.198
"040225",11221.808,8665.89755,15624.973
"040234",14503.294,18050.599,14504.4965
"040235",10673.6005,7547.1138,15076.607
"040244",14089.113,17633.802,14097.789
"040245",10350.494,6750.6146,14753.33
"040254",13619.661,17164.101,13677.719
"040255",10163.933,6334.80825,14566.541
"040264",13176.615,16721.765,13255.192
"040265",10658.8295,6816.2681,15061.353
"040274",12788.0485,16334.13,12897.63
"040275",10905.064,7211.465,15168.938
"040284",12372.8055,15916.641,12481.643
"040285",10913.91,7621.7284,14929.51
"041014",21762.883,25308.6785,21093.381
"041015",11589.988,15135.192,11699.962
"041016",10365.339,6936.64315,14479.738
"041024",21271.82,24816.239,20598.414
"041025",11485.351,15028.4795,11593.8525
"041026",,,
"041034",21157.9505,24700.6825,20484.945
"041035",11480.3185,15024.201,11588.33
"041036",,,
"041044",20549.1555,24093.31,19876.2545
"041045",11588.993,15129.164,11693.262
"041054",20883.1595,24429.618,20208.2275
"041055",10802.667,14350.678,10914.916
"041064",19307.85,22851.49,18632.8885
"041065",10603.376,14142.992,10709.974
"041074",19129.2795,22669.946,18454.2595
"041075",10307.3535,13834.022,10417.2115
"041084",18734.6455,22279.793,18060.667
"041085",12424.4115,14847.6435,12554.3
"041094",18869.8265,22412.775,18195.941
"041095",12067.5545,14654.151,13123.704
"041104",18374.5065,21918.262,17702.014
"041105",10860.159,12973.423,12301.962
"041114",18178.852,21722.615,17504.001
"041115",11870.713,12557.72,12957.934
"041124",18110.96,21654.032,17436.156
"041125",12598.065,12663.509,14290.3265
"041134",17231.764,20774.038,16556.4135
"041135",12315.755,12375.345,14851.0375
"041144",17245.0075,20788.318,16569.996
"041145",10872.105,10938.3115,14272.8165
"041154",16887.335,20432.1035,16214.43
"041155",10733.882,10792.1355,14797.839
"041164",16728.808,20274.812,16056.309
"041165",9707.2022,9769.0145,14108.0235
"041174",16962.766,20506.493,16286.552
"041175",11211.8525,11274.7365,15614.398
"041184",15958.1705,19501.483,15282.266
"041185",12158.007,11978.4765,16560.7645
"041194",15504.099,19047.806,14828.943
"041195",12174.864,11525.906,16577.6945
"041204",15370.586,18913.447,14698.027
"041205",11738.6015,10591.956,16141.6405
"041214",14969.4075,18514.238,14297.174
"041215",11132.034,9448.5817,15535.167
"041224",14734.565,18277.735,14349.1665
"041225",10431.359,8166.81545,14833.933
"041234",14227.383,17773.256,14064.415
"041235",10036.6845,7314.5115,14439.692
"041244",13996.248,17541.319,13850.6545
"041245",10024.934,6933.1984,14427.753
"041254",13357.801,16901.646,13219
"041255",9804.1093,6131.2366,14206.824
"041264",12860.837,16405.4325,12819.69
"041265",9589.5682,5739.7314,13992.533
"041274",12614.093,16157.088,12723.3135
"041275",10188.1615,6340.3965,14591.183
"041284",12200.2935,15742.094,12307.582
"041285",10417.6665,6709.2239,14685.865
"042014",20942.15,24485.708,20268.26
"042015",11250.852,14794.0455,11358.111
"042016",9861.5717,6114.1889,14163.49
"042024",20659.033,24204.104,19984.778
"042025",10845.7855,14389.3945,10953.8515
"042026",9765.9021,6233.0414,13950.311
"042034",21017.946,24561.7885,20341.858
"042035",10939.978,14488.44,11052.699
"042036",,,
"042044",20206.992,23750.647,19533.18
"042045",10585.548,14128.738,10696.07
"042054",20529.2315,24073.806,19854.009
"042055",10236.857,13784.302,10344.167
"042064",18895.743,22441.37,18223.467
"042065",10076.029,13619.471,10185.204
"042074",19319.0335,22862.858,18644.99
"042075",9957.6817,13503.361,10067.893
"042084",18676.647,22221.059,18001.783
"042085",11961.113,14885.436,12420.6865
"042094",18022.2515,21566.347,17347.353
"042095",11794.8295,14680.619,13333.193
"042104",17754.758,21298.121,17080.884
"042105",10525.978,13436.737,12101.0785
"042114",17726.1035,21270.888,17052.4205
"042115",11510.979,13938.159,13010.7135
"042124",17274.441,20820.8595,16601.847
"042125",14548.8575,14792.137,15599.426
"042134",16842.145,20385.253,16167.6005
"042135",14504.3625,15071.507,16635.462
"042144",16907.8205,20451.695,16233.217
"042145",12630.6795,12690.8555,15821.0305
"042154",16422.36,19965.851,15748.769
"042155",11201.19,11267.5925,15343.6955
"042164",16247.111,19791.2655,15573.405
"042165",9194.24675,9258.7078,13594.445
"042174",16297.4075,19842.791,15623.638
"042175",9949.5217,10014.586,14352.654
"042184",15752.7525,19294.417,15077.549
"042185",11392.423,11457.024,15796.577
"042194",15180.959,18723.858,14507.683
"042195",11624.231,11351.596,16026.695
"042204",15291.553,18837.899,14620.231
"042205",10881.655,10046.962,15284.171
"042214",14484.0765,18029.9335,13857.735
"042215",10183.218,8767.04185,14585.9485
"042224",14289.504,17833.823,13992.967
"042225",9643.8308,7735.968,14046.538
"042234",13758.661,17301.982,13585.8995
"042235",9791.7065,7680.6909,14194.38
"042244",13539.6095,17081.477,13391.711
"042245",9676.5939,7081.35395,14079.388
"042254",12820.756,16365.572,12676.939
"042255",9610.25695,6148.07595,14012.972
"042264",12411.887,15958.068,12351.594
"042265",9477.672,5627.7161,13880.4835
"042274",12182.798,15726.7125,12291.4245
"042275",9172.0464,5322.1306,13575.419
"042284",11666.758,15211.953,11777.004
"042285",9699.4696,5850.6681,14102.407
"043014",20486.444,24031.4765,19813.443
"043015",11326.677,14868.659,11434.074
"043016",9265.9831,5416.3314,13668.85
"043024",20139.753,23683.1765,19465.13
"043025",10721.714,14265.232,10830.514
"043026",9296.5218,5525.1126,13643.708
"043034",19923.859,23468.4135,19249.0875
"043035",10824.252,14369.518,10934.249
"043036",9174.8834,5534.92685,13418.554
"043044",19504.613,23048.7975,18830.038
"043045",10963.04,14509.1115,11073.0815
"043054",19519.555,23065.871,18846.0035
"043055",11004.249,14545.5755,11109.029
"043064",18491.841,22036.512,17818.407
"043065",9665.3889,13220.075,9786.653
"043074",19050.181,22595.281,18378.737
"043075",9990.3109,13522.977,10085.0035
"043084",19498.159,23041.087,18823.0185
"043085",12889.742,15727.144,13138.765
"043094",18262.84,21804.332,17588.672
"043095",11805.31,15025.52,13358.566
"043104",17465.087,21010.7105,16791.1355
"043105",10227.883,13153.664,11814.655
"043114",17017.421,20562.61,16344.979
"043115",9829.7057,12746.628,11408.407
"043124",16734.4615,20278.377,16061.357
"043125",11101.115,14018.525,12678.197
"043134",16515.4215,20059.174,15841.974
"043135",11895.6945,14649.534,13494.291
"043144",16407.561,19953.207,15735.901
"043145",12829.938,13562.074,14511.292
"043154",15990.8265,19534.644,15317.174
"043155",9678.893,9735.803,13710.4405
"043164",15757.606,19301.8105,15085.347
"043165",8661.75885,8722.4572,13065.402
"043174",15560.617,19103.672,14885.688
"043175",8527.22665,8593.88625,12930.49
"043184",15344.268,18889.202,14672.381
"043185",10264.528,10326.5195,14669.484
"043194",14734.416,18278.847,14059.889
"043195",10835.934,10807.5495,15238.584
"043204",14816.8425,18360.264,14141.3245
"043205",9885.24935,9195.8369,14287.955
"043214",14167.016,17710.6425,13520.5925
"043215",9264.582,8124.8734,13667.4155
"043224",13864.24,17406.169,13433.1525
"043225",9461.387,8184.7259,13864.255
"043234",13750.311,17294.263,13439.412
"043235",9514.08335,7872.7463,13916.8265
"043244",13311.008,16855.8735,12952.3015
"043245",9449.7283,6927.8609,13852.519
"043254",12534.945,16078.343,12164.36
"043255",9387.9759,5943.63865,13790.769
"043264",12266.917,15810.846,12150.437
"043265",9469.01035,5620.0833,13871.718
"043274",12097.8025,15638.97,12187.2385
"043275",8569.0053,4718.0131,12971.632
"043284",11781.36,15328.216,11891.263
"043285",8635.1772,4787.5064,13038.76
"044014",20163.748,23710.5585,19491.429
"044015",11071.454,14615.4475,11182.428
"044016",8030.8182,4180.59045,12433.352
"044024",19714.27,23258.0705,19041.951
"044025",10585.399,14130.343,10698.031
"044026",8802.84395,4952.69365,13205.832
"044034",19489.812,23034.022,18816.8145
"044035",10121.4045,13661.735,10230.677
"044036",8736.0497,4898.46075,13128.4295
"044044",18803.66,22347.9735,18130.412
"044045",11517.85,15070.762,11629.477
"044054",18430.658,21975.194,17757.094
"044055",11394.308,14932.12,11501.7555
"044064",17855.652,21399.8955,17182.3605
"044065",9729.56935,13266.6675,9831.3004
"044074",17992.688,21536.812,17319.618
"044075",9923.3772,13420.143,9993.18235
"044084",18566.1625,22108.783,17890.795
"044085",11993.1995,15517.447,12083.008
"044094",17742.763,21286.453,17066.9145
"044095",12135.32,15390.989,13625.162
"044104",17503.299,21047.972,16829.752
"044105",10306.9495,13459.308,11889.396
"044114",16732.6245,20276.876,16058.8475
"044115",9226.2537,12019.417,10809.154
"044124",16410.36,19952.638,15736.862
"044125",9701.3267,11417.523,11285.611
"044134",15979.0885,19522.564,15306.928
"044135",10290.756,10931.8115,12068.866
"044144",15674.901,19220.16,15002.021
"044145",10229.532,10288.825,12870.0955
"044154",15304.937,18849.448,14630.09
"044155",9903.8707,9967.3704,13491.7325
"044164",15123.265,18666.621,14449.572
"044165",9572.4914,9637.1415,13952.171
"044174",14887.3785,18431.07,14213.4245
"044175",7585.72885,7646.4041,11987.628
"044184",14789.297,18334.182,14115.673
"044185",8057.057,8120.6835,12461.2575
"044194",14212.953,17758.8915,13540.451
"044195",9806.2296,9844.248,14206.7325
"044204",14139.3135,17681.072,13465.7355
"044205",8205.5706,7615.3373,12608.068
"044214",13611.4015,17156.303,12970.424
"044215",8179.8494,7469.4765,12582.239
"044224",13297.985,16843.014,12760.7565
"044225",8866.959,8041.9715,13270.673
"044234",12876.256,16421.534,12339.1645
"044235",8723.0015,6991.6876,13126.412
"044244",12504.48,16046.486,11965.836
"044245",8396.4895,5618.4905,12799.496
"044254",12313.371,15856.887,11831.352
"044255",8425.5812,4913.6179,12828.617
"044264",12041.878,15584.04,11727.675
"044265",8657.2311,4841.4539,13060.1555
"044274",11729.532,15275.629,11772.228
"044275",8193.7767,4344.7424,12596.663
"044284",11378.633,14919.697,11486.624
"044285",8045.5584,4195.402,12448.026
"045014",20340.667,23884.944,19667.569
"045015",10547.814,14090.776,10657.321
"045016",7496.7764,3645.8465,11899
"045024",19835.5575,23380.7965,19161.5535
"045025",10322.0145,13866.4995,10430.8905
"045026",7811.598,3962.1502,12214.4655
"045034",19222.813,22768.7735,18550.288
"045035",9721.5465,13261.974,9828.11785
"045036",8279.4989,4429.6887,12681.995
"045044",18861.233,22403.5505,18188.5165
"045045",10369.732,13920.8065,10477.989
"045046",8454.5944,4605.11225,12856.252
"045054",18496.343,22041.646,17822.403
"045055",9704.38,13244.083,9812.5282
"045056",,,
"045064",17801.656,21344.453,17126.567
"045065",8689.2236,12226.03,8796.1177
"045074",17332.847,20876.986,16659.754
"045075",8737.6046,12273.3315,8841.85715
"045084",16958.68,20501.163,16284.352
"045085",10697.875,14229.643,10798.269
"045094",16582.246,20125.862,15906.8695
"045095",11388.941,14686.185,12871.919
"045104",16339.655,19885.94,15668.1305
"045105",9460.9419,12973.33,11040.377
"045114",16232.197,19776.473,15559.006
"045115",8526.9811,11989.5715,10113.6805
"045124",16622.685,20168.7975,15950.528
"045125",9906.63595,11940.633,11947.001
"045134",15897.655,19443.884,15224.5435
"045135",9415.012,11021.09,11993.9585
"045144",15977.7155,19521.594,15304.272
"045145",8869.7292,9329.41195,11491.191
"045154",15342.343,18885.085,14667.228
"045155",8163.95505,8260.9635,11292.2675
"045164",14693.504,18238.437,14019.285
"045165",7528.3763,7591.5729,11722.332
"045174",14303.025,17848.8515,13630.88
"045175",7042.4578,7108.0985,11446.839
"045184",14373.581,17917.705,13697.828
"045185",6283.3065,6346.4316,10684.8955
"045194",13854.348,17398.603,13180.0455
"045195",7292.6769,7221.9065,11693.77
"045204",13910.997,17455.885,13239.125
"045205",7151.6716,6560.2207,11554.9615
"045214",13310.313,16855.195,12649.616
"045215",7054.2777,6217.4172,11455.867
"045224",13335.763,16879.289,12798.4105
"045225",8039.5752,6023.5815,12442.673
"045234",12444.666,15990.597,11910.604
"045235",7096.4281,4537.9986,11498.976
"045244",12084.3215,15628.036,11554.836
"045245",7187.9284,4259.2968,11590.666
"045254",11876.217,15419.571,11430.139
"045255",7681.7903,4388.926,12085.002
"045264",11547.31,15090.2735,11321.402
"045265",8105.7106,4361.7301,12508.704
"045274",11250.225,14792.757,11295.235
"045275",7991.55785,4142.0978,12394.222
"045284",10765.695,14307.29,10873.495
"045285",8099.7743,4245.9189,12502.041
"046014",20583.479,24127.115,19907.685
"046015",10056.349,13600.678,10164.794
