Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,stem_wood,stem_bark,branches,foliage
5147,AB,10,ABIE,BAL,,23.6,22.34,143,24,14,11
5148,AB,10,ABIE,BAL,,23.7,22.37,144,24,14,11
5149,AB,10,ABIE,BAL,,23.8,22.39,145,24,14,11
5150,AB,10,ABIE,BAL,,23.9,22.41,146,25,14,11
5151,AB,10,ABIE,BAL,,24,22.44,148,25,14,11
5152,AB,10,ABIE,BAL,,24.1,22.46,149,25,14,12
5153,AB,10,ABIE,BAL,,24.2,22.48,150,25,15,12
5154,AB,10,ABIE,BAL,,24.3,22.5,151,26,15,12
5155,AB,10,ABIE,BAL,,24.4,22.52,153,26,15,12
5156,AB,10,ABIE,BAL,,24.5,22.55,154,26,15,12
5157,AB,10,ABIE,BAL,,24.6,22.57,155,26,15,12
5158,AB,10,ABIE,BAL,,24.7,22.59,157,26,16,12
5159,AB,10,ABIE,BAL,,24.8,22.61,158,27,16,12
5160,AB,10,ABIE,BAL,,24.9,22.63,159,27,16,12
5161,AB,10,ABIE,BAL,,25,22.66,161,27,16,13
5162,AB,10,ABIE,BAL,,25.1,22.68,162,27,16,13
5163,AB,10,ABIE,BAL,,25.2,22.7,163,28,17,13
5164,AB,10,ABIE,BAL,,25.3,22.72,164,28,17,13
5165,AB,10,ABIE,BAL,,25.4,22.74,166,28,17,13
5166,AB,10,ABIE,BAL,,25.5,22.76,167,28,17,13
5167,AB,10,ABIE,BAL,,25.6,22.79,168,29,18,13
5168,AB,10,ABIE,BAL,,25.7,22.81,170,29,18,13
5169,AB,10,ABIE,BAL,,25.8,22.83,171,29,18,14
5170,AB,10,ABIE,BAL,,25.9,22.85,173,29,18,14
5171,AB,10,ABIE,BAL,,26,22.87,174,30,18,14
5172,AB,10,ABIE,BAL,,26.1,22.89,175,30,19,14
5173,AB,10,ABIE,BAL,,26.2,22.91,177,30,19,14
5174,AB,10,ABIE,BAL,,26.3,22.93,178,30,19,14
5175,AB,10,ABIE,BAL,,26.4,22.95,179,31,19,14
5176,AB,10,ABIE,BAL,,26.5,22.98,181,31,20,14
5177,AB,10,ABIE,BAL,,26.6,23,182,31,20,14
5178,AB,10,ABIE,BAL,,26.7,23.02,184,31,20,15
5179,AB,10,ABIE,BAL,,26.8,23.04,185,32,20,15
5180,AB,10,ABIE,BAL,,26.9,23.06,186,32,21,15
5181,AB,10,ABIE,BAL,,27,23.08,188,32,21,15
5182,AB,10,ABIE,BAL,,27.1,23.1,189,33,21,15
5183,AB,10,ABIE,BAL,,27.2,23.12,191,33,21,15
5184,AB,10,ABIE,BAL,,27.3,23.14,192,33,22,15
5185,AB,10,ABIE,BAL,,27.4,23.16,194,33,22,15
5186,AB,10,ABIE,BAL,,27.5,23.18,195,34,22,16
5187,AB,10,ABIE,BAL,,27.6,23.2,196,34,22,16
5188,AB,10,ABIE,BAL,,27.7,23.22,198,34,23,16
5189,AB,10,ABIE,BAL,,27.8,23.24,199,34,23,16
5190,AB,10,ABIE,BAL,,27.9,23.26,201,35,23,16
5191,AB,10,ABIE,BAL,,28,23.28,202,35,23,16
5192,AB,10,ABIE,BAL,,28.1,23.3,204,35,24,16
5193,AB,10,ABIE,BAL,,28.2,23.32,205,36,24,17
5194,AB,10,ABIE,BAL,,28.3,23.34,207,36,24,17
5195,AB,10,ABIE,BAL,,28.4,23.36,208,36,24,17
5196,AB,10,ABIE,BAL,,28.5,23.38,210,36,25,17
5197,AB,10,ABIE,BAL,,28.6,23.4,211,37,25,17
5198,AB,10,ABIE,BAL,,28.7,23.42,213,37,25,17
5199,AB,10,ABIE,BAL,,28.8,23.44,214,37,26,17
5200,AB,10,ABIE,BAL,,28.9,23.46,216,38,26,17
5201,AB,10,ABIE,BAL,,29,23.48,217,38,26,18
5202,AB,10,ABIE,BAL,,29.1,23.5,219,38,26,18
5203,AB,10,ABIE,BAL,,29.2,23.52,220,38,27,18
5204,AB,10,ABIE,BAL,,29.3,23.54,222,39,27,18
5205,AB,10,ABIE,BAL,,29.4,23.56,224,39,27,18
5206,AB,10,ABIE,BAL,,29.5,23.57,225,39,28,18
5207,AB,10,ABIE,BAL,,29.6,23.59,227,40,28,18
5208,AB,10,ABIE,BAL,,29.7,23.61,228,40,28,19
5209,AB,10,ABIE,BAL,,29.8,23.63,230,40,29,19
5210,AB,10,ABIE,BAL,,29.9,23.65,231,41,29,19
5211,AB,10,ABIE,BAL,,30,23.67,233,41,29,19
5562,AB,14,ABIE,BAL,,15,20.04,57,9,3,4
5563,AB,14,ABIE,BAL,,15.1,20.07,57,9,3,4
5564,AB,14,ABIE,BAL,,15.2,20.1,58,9,3,4
5565,AB,14,ABIE,BAL,,15.3,20.14,59,9,3,4
5566,AB,14,ABIE,BAL,,15.4,20.17,60,9,3,4
5567,AB,14,ABIE,BAL,,15.5,20.2,60,9,4,4
5568,AB,14,ABIE,BAL,,15.6,20.23,61,10,4,4
5569,AB,14,ABIE,BAL,,15.7,20.26,62,10,4,4
5570,AB,14,ABIE,BAL,,15.8,20.29,63,10,4,4
5571,AB,14,ABIE,BAL,,15.9,20.32,64,10,4,5
5572,AB,14,ABIE,BAL,,16,20.35,64,10,4,5
5573,AB,14,ABIE,BAL,,16.1,20.38,65,10,4,5
5574,AB,14,ABIE,BAL,,16.2,20.41,66,10,4,5
5575,AB,14,ABIE,BAL,,16.3,20.44,67,10,4,5
5576,AB,14,ABIE,BAL,,16.4,20.48,68,11,4,5
5577,AB,14,ABIE,BAL,,16.5,20.5,69,11,4,5
5578,AB,14,ABIE,BAL,,16.6,20.53,70,11,4,5
5579,AB,14,ABIE,BAL,,16.7,20.56,70,11,4,5
5580,AB,14,ABIE,BAL,,16.8,20.59,71,11,5,5
5581,AB,14,ABIE,BAL,,16.9,20.62,72,11,5,5
5582,AB,14,ABIE,BAL,,17,20.65,73,12,5,5
5583,AB,14,ABIE,BAL,,17.1,20.68,74,12,5,5
5584,AB,14,ABIE,BAL,,17.2,20.71,75,12,5,5
5585,AB,14,ABIE,BAL,,17.3,20.74,76,12,5,5
5586,AB,14,ABIE,BAL,,17.4,20.77,77,12,5,6
5587,AB,14,ABIE,BAL,,17.5,20.8,77,12,5,6
5588,AB,14,ABIE,BAL,,17.6,20.83,78,12,5,6
5589,AB,14,ABIE,BAL,,17.7,20.85,79,13,5,6
5590,AB,14,ABIE,BAL,,17.8,20.88,80,13,6,6
5591,AB,14,ABIE,BAL,,17.9,20.91,81,13,6,6
5592,AB,14,ABIE,BAL,,18,20.94,82,13,6,6
5593,AB,14,ABIE,BAL,,18.1,20.97,83,13,6,6
5594,AB,14,ABIE,BAL,,18.2,20.99,84,13,6,6
5595,AB,14,ABIE,BAL,,18.3,21.02,85,14,6,6
5596,AB,14,ABIE,BAL,,18.4,21.05,86,14,6,6
5597,AB,14,ABIE,BAL,,18.5,21.08,87,14,6,6
5598,AB,14,ABIE,BAL,,18.6,21.1,88,14,6,6
5599,AB,14,ABIE,BAL,,18.7,21.13,89,14,6,7
5600,AB,14,ABIE,BAL,,18.8,21.16,90,14,7,7
5601,AB,14,ABIE,BAL,,18.9,21.18,91,15,7,7
5602,AB,14,ABIE,BAL,,19,21.21,92,15,7,7
5603,AB,14,ABIE,BAL,,19.1,21.24,93,15,7,7
5604,AB,14,ABIE,BAL,,19.2,21.26,94,15,7,7
5605,AB,14,ABIE,BAL,,19.3,21.29,95,15,7,7
5606,AB,14,ABIE,BAL,,19.4,21.32,96,15,7,7
5607,AB,14,ABIE,BAL,,19.5,21.34,97,16,7,7
5608,AB,14,ABIE,BAL,,19.6,21.37,98,16,7,7
5609,AB,14,ABIE,BAL,,19.7,21.4,99,16,8,7
5610,AB,14,ABIE,BAL,,19.8,21.42,100,16,8,7
5611,AB,14,ABIE,BAL,,19.9,21.45,101,16,8,8
5612,AB,14,ABIE,BAL,,20,21.47,102,17,8,8
5613,AB,14,ABIE,BAL,,20.1,21.5,103,17,8,8
5614,AB,14,ABIE,BAL,,20.2,21.53,104,17,8,8
5615,AB,14,ABIE,BAL,,20.3,21.55,105,17,8,8
5616,AB,14,ABIE,BAL,,20.4,21.58,106,17,9,8
5617,AB,14,ABIE,BAL,,20.5,21.6,107,17,9,8
5618,AB,14,ABIE,BAL,,20.6,21.63,108,18,9,8
5619,AB,14,ABIE,BAL,,20.7,21.65,109,18,9,8
5620,AB,14,ABIE,BAL,,20.8,21.68,110,18,9,8
5621,AB,14,ABIE,BAL,,20.9,21.7,111,18,9,8
5622,AB,14,ABIE,BAL,,21,21.73,112,18,9,9
5623,AB,14,ABIE,BAL,,21.1,21.75,113,19,9,9
5624,AB,14,ABIE,BAL,,21.2,21.78,115,19,10,9
5625,AB,14,ABIE,BAL,,21.3,21.8,116,19,10,9
5626,AB,14,ABIE,BAL,,21.4,21.83,117,19,10,9
5627,AB,14,ABIE,BAL,,21.5,21.85,118,19,10,9
5628,AB,14,ABIE,BAL,,21.6,21.87,119,20,10,9
5629,AB,14,ABIE,BAL,,21.7,21.9,120,20,10,9
5630,AB,14,ABIE,BAL,,21.8,21.92,121,20,11,9
5631,AB,14,ABIE,BAL,,21.9,21.95,122,20,11,9
5632,AB,14,ABIE,BAL,,22,21.97,124,20,11,9
5633,AB,14,ABIE,BAL,,22.1,22,125,21,11,10
5634,AB,14,ABIE,BAL,,22.2,22.02,126,21,11,10
5635,AB,14,ABIE,BAL,,22.3,22.04,127,21,11,10
5636,AB,14,ABIE,BAL,,22.4,22.07,128,21,11,10
5637,AB,14,ABIE,BAL,,22.5,22.09,129,21,12,10
5638,AB,14,ABIE,BAL,,22.6,22.11,131,22,12,10
5639,AB,14,ABIE,BAL,,22.7,22.14,132,22,12,10
5640,AB,14,ABIE,BAL,,22.8,22.16,133,22,12,10
5641,AB,14,ABIE,BAL,,22.9,22.18,134,22,12,10
5642,AB,14,ABIE,BAL,,23,22.21,135,23,12,10
5643,AB,14,ABIE,BAL,,23.1,22.23,137,23,13,11
5644,AB,14,ABIE,BAL,,23.2,22.25,138,23,13,11
5645,AB,14,ABIE,BAL,,23.3,22.28,139,23,13,11
5646,AB,14,ABIE,BAL,,23.4,22.3,140,23,13,11
5647,AB,14,ABIE,BAL,,23.5,22.32,141,24,13,11
5648,AB,14,ABIE,BAL,,23.6,22.34,143,24,14,11
5649,AB,14,ABIE,BAL,,23.7,22.37,144,24,14,11
5650,AB,14,ABIE,BAL,,23.8,22.39,145,24,14,11
5651,AB,14,ABIE,BAL,,23.9,22.41,146,25,14,11
5652,AB,14,ABIE,BAL,,24,22.44,148,25,14,11
5653,AB,14,ABIE,BAL,,24.1,22.46,149,25,14,12
5654,AB,14,ABIE,BAL,,24.2,22.48,150,25,15,12
5655,AB,14,ABIE,BAL,,24.3,22.5,151,26,15,12
5656,AB,14,ABIE,BAL,,24.4,22.52,153,26,15,12
5657,AB,14,ABIE,BAL,,24.5,22.55,154,26,15,12
5658,AB,14,ABIE,BAL,,24.6,22.57,155,26,15,12
5659,AB,14,ABIE,BAL,,24.7,22.59,157,26,16,12
5660,AB,14,ABIE,BAL,,24.8,22.61,158,27,16,12
5661,AB,14,ABIE,BAL,,24.9,22.63,159,27,16,12
5662,AB,14,ABIE,BAL,,25,22.66,161,27,16,13
5663,AB,14,ABIE,BAL,,25.1,22.68,162,27,16,13
5664,AB,14,ABIE,BAL,,25.2,22.7,163,28,17,13
5665,AB,14,ABIE,BAL,,25.3,22.72,164,28,17,13
5666,AB,14,ABIE,BAL,,25.4,22.74,166,28,17,13
5667,AB,14,ABIE,BAL,,25.5,22.76,167,28,17,13
5668,AB,14,ABIE,BAL,,25.6,22.79,168,29,18,13
5669,AB,14,ABIE,BAL,,25.7,22.81,170,29,18,13
5670,AB,14,ABIE,BAL,,25.8,22.83,171,29,18,14
5671,AB,14,ABIE,BAL,,25.9,22.85,173,29,18,14
5672,AB,14,ABIE,BAL,,26,22.87,174,30,18,14
5673,AB,14,ABIE,BAL,,26.1,22.89,175,30,19,14
5674,AB,14,ABIE,BAL,,26.2,22.91,177,30,19,14
5675,AB,14,ABIE,BAL,,26.3,22.93,178,30,19,14
5676,AB,14,ABIE,BAL,,26.4,22.95,179,31,19,14
5677,AB,14,ABIE,BAL,,26.5,22.98,181,31,20,14
5678,AB,14,ABIE,BAL,,26.6,23,182,31,20,14
5679,AB,14,ABIE,BAL,,26.7,23.02,184,31,20,15
5680,AB,14,ABIE,BAL,,26.8,23.04,185,32,20,15
5681,AB,14,ABIE,BAL,,26.9,23.06,186,32,21,15
5682,AB,14,ABIE,BAL,,27,23.08,188,32,21,15
5683,AB,14,ABIE,BAL,,27.1,23.1,189,33,21,15
5684,AB,14,ABIE,BAL,,27.2,23.12,191,33,21,15
5685,AB,14,ABIE,BAL,,27.3,23.14,192,33,22,15
5686,AB,14,ABIE,BAL,,27.4,23.16,194,33,22,15
5687,AB,14,ABIE,BAL,,27.5,23.18,195,34,22,16
5688,AB,14,ABIE,BAL,,27.6,23.2,196,34,22,16
5689,AB,14,ABIE,BAL,,27.7,23.22,198,34,23,16
5690,AB,14,ABIE,BAL,,27.8,23.24,199,34,23,16
5691,AB,14,ABIE,BAL,,27.9,23.26,201,35,23,16
5692,AB,14,ABIE,BAL,,28,23.28,202,35,23,16
5693,AB,14,ABIE,BAL,,28.1,23.3,204,35,24,16
5694,AB,14,ABIE,BAL,,28.2,23.32,205,36,24,17
5695,AB,14,ABIE,BAL,,28.3,23.34,207,36,24,17
5696,AB,14,ABIE,BAL,,28.4,23.36,208,36,24,17
5697,AB,14,ABIE,BAL,,28.5,23.38,210,36,25,17
5698,AB,14,ABIE,BAL,,28.6,23.4,211,37,25,17
5699,AB,14,ABIE,BAL,,28.7,23.42,213,37,25,17
5700,AB,14,ABIE,BAL,,28.8,23.44,214,37,26,17
5701,AB,14,ABIE,BAL,,28.9,23.46,216,38,26,17
5702,AB,14,ABIE,BAL,,29,23.48,217,38,26,18
5703,AB,14,ABIE,BAL,,29.1,23.5,219,38,26,18
5704,AB,14,ABIE,BAL,,29.2,23.52,220,38,27,18
5705,AB,14,ABIE,BAL,,29.3,23.54,222,39,27,18
5706,AB,14,ABIE,BAL,,29.4,23.56,224,39,27,18
5707,AB,14,ABIE,BAL,,29.5,23.57,225,39,28,18
5708,AB,14,ABIE,BAL,,29.6,23.59,227,40,28,18
5709,AB,14,ABIE,BAL,,29.7,23.61,228,40,28,19
5710,AB,14,ABIE,BAL,,29.8,23.63,230,40,29,19
5711,AB,14,ABIE,BAL,,29.9,23.65,231,41,29,19
5712,AB,14,ABIE,BAL,,30,23.67,233,41,29,19
6063,AB,4,BETU,PAP,PAP,15,23.59,80,14,7,2
6064,AB,4,BETU,PAP,PAP,15.1,23.59,81,14,7,2
6065,AB,4,BETU,PAP,PAP,15.2,23.59,82,14,8,2
6066,AB,4,BETU,PAP,PAP,15.3,23.6,83,14,8,2
6067,AB,4,BETU,PAP,PAP,15.4,23.6,85,14,8,2
6068,AB,4,BETU,PAP,PAP,15.5,23.6,86,15,8,2
6069,AB,4,BETU,PAP,PAP,15.6,23.61,87,15,8,2
6070,AB,4,BETU,PAP,PAP,15.7,23.61,88,15,8,2
6071,AB,4,BETU,PAP,PAP,15.8,23.61,89,15,9,2
6072,AB,4,BETU,PAP,PAP,15.9,23.62,90,15,9,2
6073,AB,4,BETU,PAP,PAP,16,23.62,92,16,9,3
6074,AB,4,BETU,PAP,PAP,16.1,23.62,93,16,9,3
6075,AB,4,BETU,PAP,PAP,16.2,23.63,94,16,9,3
6076,AB,4,BETU,PAP,PAP,16.3,23.63,95,16,9,3
6077,AB,4,BETU,PAP,PAP,16.4,23.63,96,16,10,3
6078,AB,4,BETU,PAP,PAP,16.5,23.64,98,17,10,3
6079,AB,4,BETU,PAP,PAP,16.6,23.64,99,17,10,3
6080,AB,4,BETU,PAP,PAP,16.7,23.64,100,17,10,3
6081,AB,4,BETU,PAP,PAP,16.8,23.65,101,17,10,3
6082,AB,4,BETU,PAP,PAP,16.9,23.65,103,17,11,3
6083,AB,4,BETU,PAP,PAP,17,23.65,104,18,11,3
6084,AB,4,BETU,PAP,PAP,17.1,23.66,105,18,11,3
6085,AB,4,BETU,PAP,PAP,17.2,23.66,107,18,11,3
6086,AB,4,BETU,PAP,PAP,17.3,23.66,108,18,11,3
6087,AB,4,BETU,PAP,PAP,17.4,23.67,109,19,12,3
6088,AB,4,BETU,PAP,PAP,17.5,23.67,110,19,12,3
6089,AB,4,BETU,PAP,PAP,17.6,23.67,112,19,12,3
6090,AB,4,BETU,PAP,PAP,17.7,23.68,113,19,12,3
6091,AB,4,BETU,PAP,PAP,17.8,23.68,114,19,12,3
6092,AB,4,BETU,PAP,PAP,17.9,23.68,116,20,13,3
6093,AB,4,BETU,PAP,PAP,18,23.69,117,20,13,3
6094,AB,4,BETU,PAP,PAP,18.1,23.69,119,20,13,3
6095,AB,4,BETU,PAP,PAP,18.2,23.69,120,20,13,3
6096,AB,4,BETU,PAP,PAP,18.3,23.69,121,20,14,3
6097,AB,4,BETU,PAP,PAP,18.4,23.7,123,21,14,3
6098,AB,4,BETU,PAP,PAP,18.5,23.7,124,21,14,3
6099,AB,4,BETU,PAP,PAP,18.6,23.7,125,21,14,4
6100,AB,4,BETU,PAP,PAP,18.7,23.71,127,21,15,4
6101,AB,4,BETU,PAP,PAP,18.8,23.71,128,22,15,4
6102,AB,4,BETU,PAP,PAP,18.9,23.71,130,22,15,4
6103,AB,4,BETU,PAP,PAP,19,23.72,131,22,15,4
6104,AB,4,BETU,PAP,PAP,19.1,23.72,133,22,16,4
6105,AB,4,BETU,PAP,PAP,19.2,23.72,134,23,16,4
6106,AB,4,BETU,PAP,PAP,19.3,23.72,136,23,16,4
6107,AB,4,BETU,PAP,PAP,19.4,23.73,137,23,16,4
6108,AB,4,BETU,PAP,PAP,19.5,23.73,139,23,17,4
6109,AB,4,BETU,PAP,PAP,19.6,23.73,140,24,17,4
6110,AB,4,BETU,PAP,PAP,19.7,23.74,142,24,17,4
6111,AB,4,BETU,PAP,PAP,19.8,23.74,143,24,17,4
6112,AB,4,BETU,PAP,PAP,19.9,23.74,145,24,18,4
6113,AB,4,BETU,PAP,PAP,20,23.74,146,24,18,4
6114,AB,4,BETU,PAP,PAP,20.1,23.75,148,25,18,4
6115,AB,4,BETU,PAP,PAP,20.2,23.75,149,25,19,4
6116,AB,4,BETU,PAP,PAP,20.3,23.75,151,25,19,4
6117,AB,4,BETU,PAP,PAP,20.4,23.75,152,25,19,4
6118,AB,4,BETU,PAP,PAP,20.5,23.76,154,26,19,4
6119,AB,4,BETU,PAP,PAP,20.6,23.76,155,26,20,4
6120,AB,4,BETU,PAP,PAP,20.7,23.76,157,26,20,5
6121,AB,4,BETU,PAP,PAP,20.8,23.77,159,26,20,5
6122,AB,4,BETU,PAP,PAP,20.9,23.77,160,27,21,5
6123,AB,4,BETU,PAP,PAP,21,23.77,162,27,21,5
6124,AB,4,BETU,PAP,PAP,21.1,23.77,163,27,21,5
6125,AB,4,BETU,PAP,PAP,21.2,23.78,165,28,22,5
6126,AB,4,BETU,PAP,PAP,21.3,23.78,167,28,22,5
6127,AB,4,BETU,PAP,PAP,21.4,23.78,168,28,22,5
6128,AB,4,BETU,PAP,PAP,21.5,23.78,170,28,23,5
6129,AB,4,BETU,PAP,PAP,21.6,23.79,172,29,23,5
6130,AB,4,BETU,PAP,PAP,21.7,23.79,173,29,23,5
6131,AB,4,BETU,PAP,PAP,21.8,23.79,175,29,24,5
6132,AB,4,BETU,PAP,PAP,21.9,23.79,177,29,24,5
6133,AB,4,BETU,PAP,PAP,22,23.8,178,30,24,5
6134,AB,4,BETU,PAP,PAP,22.1,23.8,180,30,25,5
6135,AB,4,BETU,PAP,PAP,22.2,23.8,182,30,25,5
6136,AB,4,BETU,PAP,PAP,22.3,23.8,184,30,25,5
6137,AB,4,BETU,PAP,PAP,22.4,23.81,185,31,26,5
6138,AB,4,BETU,PAP,PAP,22.5,23.81,187,31,26,5
6139,AB,4,BETU,PAP,PAP,22.6,23.81,189,31,26,5
6140,AB,4,BETU,PAP,PAP,22.7,23.81,190,32,27,6
6141,AB,4,BETU,PAP,PAP,22.8,23.82,192,32,27,6
6142,AB,4,BETU,PAP,PAP,22.9,23.82,194,32,27,6
6143,AB,4,BETU,PAP,PAP,23,23.82,196,32,28,6
6144,AB,4,BETU,PAP,PAP,23.1,23.82,198,33,28,6
6145,AB,4,BETU,PAP,PAP,23.2,23.83,199,33,29,6
6146,AB,4,BETU,PAP,PAP,23.3,23.83,201,33,29,6
6147,AB,4,BETU,PAP,PAP,23.4,23.83,203,34,29,6
6148,AB,4,BETU,PAP,PAP,23.5,23.83,205,34,30,6
6149,AB,4,BETU,PAP,PAP,23.6,23.84,207,34,30,6
6150,AB,4,BETU,PAP,PAP,23.7,23.84,209,34,31,6
6151,AB,4,BETU,PAP,PAP,23.8,23.84,210,35,31,6
6152,AB,4,BETU,PAP,PAP,23.9,23.84,212,35,31,6
6153,AB,4,BETU,PAP,PAP,24,23.84,214,35,32,6
6154,AB,4,BETU,PAP,PAP,24.1,23.85,216,36,32,6
6155,AB,4,BETU,PAP,PAP,24.2,23.85,218,36,33,6
6156,AB,4,BETU,PAP,PAP,24.3,23.85,220,36,33,6
6157,AB,4,BETU,PAP,PAP,24.4,23.85,222,36,33,7
6158,AB,4,BETU,PAP,PAP,24.5,23.86,224,37,34,7
6159,AB,4,BETU,PAP,PAP,24.6,23.86,225,37,34,7
6160,AB,4,BETU,PAP,PAP,24.7,23.86,227,37,35,7
6161,AB,4,BETU,PAP,PAP,24.8,23.86,229,38,35,7
6162,AB,4,BETU,PAP,PAP,24.9,23.87,231,38,36,7
6163,AB,4,BETU,PAP,PAP,25,23.87,233,38,36,7
6164,AB,4,BETU,PAP,PAP,25.1,23.87,235,39,37,7
6165,AB,4,BETU,PAP,PAP,25.2,23.87,237,39,37,7
6166,AB,4,BETU,PAP,PAP,25.3,23.87,239,39,37,7
6167,AB,4,BETU,PAP,PAP,25.4,23.88,241,40,38,7
6168,AB,4,BETU,PAP,PAP,25.5,23.88,243,40,38,7
6169,AB,4,BETU,PAP,PAP,25.6,23.88,245,40,39,7
6170,AB,4,BETU,PAP,PAP,25.7,23.88,247,40,39,7
6171,AB,4,BETU,PAP,PAP,25.8,23.89,249,41,40,7
6172,AB,4,BETU,PAP,PAP,25.9,23.89,251,41,40,7
6173,AB,4,BETU,PAP,PAP,26,23.89,253,41,41,8
6174,AB,4,BETU,PAP,PAP,26.1,23.89,255,42,41,8
6175,AB,4,BETU,PAP,PAP,26.2,23.89,257,42,42,8
6176,AB,4,BETU,PAP,PAP,26.3,23.9,259,42,42,8
6177,AB,4,BETU,PAP,PAP,26.4,23.9,261,43,43,8
6178,AB,4,BETU,PAP,PAP,26.5,23.9,263,43,43,8
6179,AB,4,BETU,PAP,PAP,26.6,23.9,266,43,44,8
6180,AB,4,BETU,PAP,PAP,26.7,23.9,268,44,44,8
6181,AB,4,BETU,PAP,PAP,26.8,23.91,270,44,45,8
6182,AB,4,BETU,PAP,PAP,26.9,23.91,272,44,45,8
6183,AB,4,BETU,PAP,PAP,27,23.91,274,45,46,8
6184,AB,4,BETU,PAP,PAP,27.1,23.91,276,45,46,8
6185,AB,4,BETU,PAP,PAP,27.2,23.91,278,45,47,8
6186,AB,4,BETU,PAP,PAP,27.3,23.92,280,46,48,8
6187,AB,4,BETU,PAP,PAP,27.4,23.92,283,46,48,9
6188,AB,4,BETU,PAP,PAP,27.5,23.92,285,46,49,9
6189,AB,4,BETU,PAP,PAP,27.6,23.92,287,47,49,9
6190,AB,4,BETU,PAP,PAP,27.7,23.92,289,47,50,9
6191,AB,4,BETU,PAP,PAP,27.8,23.93,291,47,50,9
6192,AB,4,BETU,PAP,PAP,27.9,23.93,294,48,51,9
6193,AB,4,BETU,PAP,PAP,28,23.93,296,48,51,9
6194,AB,4,BETU,PAP,PAP,28.1,23.93,298,48,52,9
6195,AB,4,BETU,PAP,PAP,28.2,23.93,300,49,53,9
6196,AB,4,BETU,PAP,PAP,28.3,23.94,302,49,53,9
6197,AB,4,BETU,PAP,PAP,28.4,23.94,305,49,54,9
6198,AB,4,BETU,PAP,PAP,28.5,23.94,307,50,54,9
6199,AB,4,BETU,PAP,PAP,28.6,23.94,309,50,55,9
6200,AB,4,BETU,PAP,PAP,28.7,23.94,311,50,56,9
6201,AB,4,BETU,PAP,PAP,28.8,23.95,314,51,56,10
6202,AB,4,BETU,PAP,PAP,28.9,23.95,316,51,57,10
6203,AB,4,BETU,PAP,PAP,29,23.95,318,52,57,10
6204,AB,4,BETU,PAP,PAP,29.1,23.95,321,52,58,10
6205,AB,4,BETU,PAP,PAP,29.2,23.95,323,52,59,10
6206,AB,4,BETU,PAP,PAP,29.3,23.96,325,53,59,10
6207,AB,4,BETU,PAP,PAP,29.4,23.96,328,53,60,10
6208,AB,4,BETU,PAP,PAP,29.5,23.96,330,53,61,10
6209,AB,4,BETU,PAP,PAP,29.6,23.96,332,54,61,10
6210,AB,4,BETU,PAP,PAP,29.7,23.96,335,54,62,10
6211,AB,4,BETU,PAP,PAP,29.8,23.97,337,54,63,10
6212,AB,4,BETU,PAP,PAP,29.9,23.97,339,55,63,10
6213,AB,4,BETU,PAP,PAP,30,23.97,342,55,64,10
6564,AB,5,BETU,PAP,PAP,15,23.59,80,14,7,2
6565,AB,5,BETU,PAP,PAP,15.1,23.59,81,14,7,2
6566,AB,5,BETU,PAP,PAP,15.2,23.59,82,14,8,2
6567,AB,5,BETU,PAP,PAP,15.3,23.6,83,14,8,2
6568,AB,5,BETU,PAP,PAP,15.4,23.6,85,14,8,2
6569,AB,5,BETU,PAP,PAP,15.5,23.6,86,15,8,2
6570,AB,5,BETU,PAP,PAP,15.6,23.61,87,15,8,2
6571,AB,5,BETU,PAP,PAP,15.7,23.61,88,15,8,2
6572,AB,5,BETU,PAP,PAP,15.8,23.61,89,15,9,2
6573,AB,5,BETU,PAP,PAP,15.9,23.62,90,15,9,2
6574,AB,5,BETU,PAP,PAP,16,23.62,92,16,9,3
6575,AB,5,BETU,PAP,PAP,16.1,23.62,93,16,9,3
6576,AB,5,BETU,PAP,PAP,16.2,23.63,94,16,9,3
6577,AB,5,BETU,PAP,PAP,16.3,23.63,95,16,9,3
6578,AB,5,BETU,PAP,PAP,16.4,23.63,96,16,10,3
6579,AB,5,BETU,PAP,PAP,16.5,23.64,98,17,10,3
6580,AB,5,BETU,PAP,PAP,16.6,23.64,99,17,10,3
6581,AB,5,BETU,PAP,PAP,16.7,23.64,100,17,10,3
6582,AB,5,BETU,PAP,PAP,16.8,23.65,101,17,10,3
6583,AB,5,BETU,PAP,PAP,16.9,23.65,103,17,11,3
6584,AB,5,BETU,PAP,PAP,17,23.65,104,18,11,3
6585,AB,5,BETU,PAP,PAP,17.1,23.66,105,18,11,3
6586,AB,5,BETU,PAP,PAP,17.2,23.66,107,18,11,3
6587,AB,5,BETU,PAP,PAP,17.3,23.66,108,18,11,3
6588,AB,5,BETU,PAP,PAP,17.4,23.67,109,19,12,3
6589,AB,5,BETU,PAP,PAP,17.5,23.67,110,19,12,3
6590,AB,5,BETU,PAP,PAP,17.6,23.67,112,19,12,3
6591,AB,5,BETU,PAP,PAP,17.7,23.68,113,19,12,3
6592,AB,5,BETU,PAP,PAP,17.8,23.68,114,19,12,3
6593,AB,5,BETU,PAP,PAP,17.9,23.68,116,20,13,3
6594,AB,5,BETU,PAP,PAP,18,23.69,117,20,13,3
6595,AB,5,BETU,PAP,PAP,18.1,23.69,119,20,13,3
6596,AB,5,BETU,PAP,PAP,18.2,23.69,120,20,13,3
6597,AB,5,BETU,PAP,PAP,18.3,23.69,121,20,14,3
6598,AB,5,BETU,PAP,PAP,18.4,23.7,123,21,14,3
