"","TRM","location","cycleTime","residueCost","year","harvest_ha","mean_merch_volume","adj_vol","res_dec","res_con","res_total","adj_factor","unadj_harvest_vol","harvest_vol","residue_odmt","residue.cumsum"
"1",60125,"Whitecourt",1.44394344166667,61.5251528779459,2005,4.09703833809338,137.22803958,380.1216696366,7.7396527271286,7.7396527271286,27.4514813763482,0.0722176175922623,562.228539220656,1557.37305364122,112.469771636355,112.469771636355
"2",59125,"Whitecourt",1.45782345277778,61.7166848558309,2005,15.6372887937078,137.72675913,381.5031227901,10.0893585934675,10.0893585934675,25.983012072636,0.0681069446630235,2153.67310713725,5965.67450677017,406.303863510206,518.773635146561
"3",61125,"Whitecourt",1.51830952777778,62.5513396328704,2005,81.330369577082,139.85121503,387.3878656331,5.99296870631237,5.99296870631237,23.552111505553,0.0607972360390337,11374.1510041939,31506.398281617,1915.50193306727,2434.27556821383
"4",59115,"Whitecourt",1.52193395,62.6013534802193,2005,35.7511542132492,133.33856041,369.3478123357,8.7443444347482,8.7443444347482,25.84656848376,0.0699789402306466,4767.00743579056,13204.6105971398,924.044655746212,3358.32022396005
"5",60135,"Whitecourt",1.59232172222222,63.5726429932261,2005,62.4849306269163,117.79744097,326.2989114869,4.34051940390377,4.34051940390377,20.5457966782382,0.0629661820954712,7360.56492703872,20388.7648478972,1283.80268011444,4642.12290407449
"6",62125,"Whitecourt",1.79311238888889,66.3433780610624,2005,553.184905021992,132.83527991,367.9537253507,3.99782430551907,3.99782430551907,24.5383456714842,0.0666886730066302,73482.4717005831,203546.446610615,13574.2424196768,18216.3653237513
"7",60145,"Whitecourt",1.79453011111111,66.3629413841131,2005,5.02844060786138,124.25377839,344.1829661403,2.85412438807588,2.85412438807588,23.3969949842197,0.06797836408523,624.802744936484,1730.70360347406,117.650399680579,18334.0157234319
"8",59105,"Whitecourt",1.87738594444444,67.5062792035575,2005,0.558373243227363,150.38469321,416.5656001917,10.0713229307052,10.0713229307052,26.5093702255823,0.0636379245270922,83.9707888794198,232.599085195993,14.8021230287733,18348.8178464607
"9",59135,"Whitecourt",1.8835005,67.5906547065789,2005,103.313215277701,144.20136403,399.4377783631,9.60087378593682,9.60087378593682,27.8548628850534,0.0697351737715017,14897.9065653695,41267.2011860734,2877.77544577435,21226.593292235
"10",58135,"Whitecourt",1.89269327777778,67.7175069760721,2005,27.443253219097,129.38121474,358.3859648298,8.84060694333153,8.84060694333153,24.8391342523999,0.0693083342819972,3550.64143790419,9835.2767829946,681.666651031756,21908.2599432668
"11",62115,"Whitecourt",1.96901638888889,68.770698959308,2005,0.559303746810919,138.38551583,383.3278788491,4.7720180890325,4.7720180890325,24.5848331565357,0.0641352599512171,77.3995375080807,214.396718897383,13.7503892991717,21922.010332566
"12",58105,"Whitecourt",1.99873444444444,69.1807820575049,2005,13.3064981476691,142.62643654,395.0752292158,11.6162844409171,11.6162844409171,26.1183760080098,0.0661098800343751,1897.85841362816,5257.06780575001,347.544121970709,22269.5544545367
"13",60155,"Whitecourt",2.00397436111111,69.2530883110867,2005,0.186237041932752,125.26612157,346.9871567489,2.86507746561519,2.86507746561519,23.5999256491575,0.0680138304549288,23.3291919355852,64.6218616615711,4.39518034273196,22273.9496348794
"14",63115,"Whitecourt",2.06649755555556,70.1158535495127,2005,361.504223545066,102.94386752,285.1545130304,2.29947531176116,2.29947531176116,23.3176009608631,0.0817718110545115,37214.6428965437,103084.560823426,8429.4112302905,30703.3608651699
"15",61135,"Whitecourt",2.09324422222222,70.4849340875244,2005,364.091540589145,131.38577592,363.9385992984,4.69963715774477,4.69963715774477,23.0574668489413,0.0633553761359511,47836.449566213,132506.96529841,8395.02862711419,39098.3894922841
"16",61115,"Whitecourt",2.11425055555556,70.7748030609162,2005,1.02468921797656,146.22886422,405.0539538894,4.8774423859652,4.8774423859652,26.2548771379828,0.0648182220809816,149.839140523192,415.054419249243,26.9030895225903,39125.2925818067
"17",62155,"Whitecourt",2.13706619444444,71.0896388638645,2005,9.13440788369119,141.08349894,390.8012920638,5.35980787311278,5.35980787311278,24.493495412488,0.0626750625187015,1288.71422497627,3569.73840318428,223.733577594984,39349.0261594017
"18",58115,"Whitecourt",2.14453394444444,71.1926872632066,2005,9.85954490791936,146.82485446,406.7048468542,12.8995013982283,12.8995013982283,26.2513614338996,0.0645464681253491,1447.62624614709,4009.92470182745,258.826476951556,39607.8526363532
"19",58125,"Whitecourt",2.176588,71.6350051122807,2005,4.83766530012296,168.75625281,467.4548202837,14.8314063317403,14.8314063317403,30.1691212070672,0.0645391167188252,816.386268397714,2261.38996346167,145.948110798632,39753.8007471518
"20",63125,"Whitecourt",2.20671633333333,72.0507496839181,2005,28.8129874351645,122.09847236,338.2127684372,1.18380928464946,1.18380928464946,30.8193898655844,0.0911242647874988,3518.02174996146,9744.92024739324,887.99869295652,40641.7994401084
"21",58145,"Whitecourt",2.22412355555556,72.2909540810916,2005,237.319434214222,161.71118504,447.9399825608,9.73634793856944,9.73634793856944,24.4255622629705,0.0545286494037293,38377.2069398042,106304.863223258,5796.66061661241,46438.4600567208
"22",57105,"Whitecourt",2.26732,72.887027122807,2005,10.7868821184534,156.38514656,433.1868559712,13.7240775652021,13.7240775652021,27.9710718316022,0.0645704537107697,1686.90814101978,4672.7355506248,301.720654574287,46740.1807112951
"23",60105,"Whitecourt",2.29530277777778,73.2731649098441,2005,0.0930784768655102,126.80922084,351.2615417268,4.78909561729379,4.78909561729379,25.6843230658962,0.0731202252874944,11.8032091282893,32.6948892853614,2.39065767029531,46742.5713689654
"24",57135,"Whitecourt",2.30236616666667,73.3706334805556,2005,1.11587128201911,124.04698761,343.6101556797,7.23462431645093,7.23462431645093,25.9320684333997,0.0754694470019464,138.420471094979,383.424704933092,28.9368504481849,46771.5082194135
"25",61165,"Whitecourt",2.367282,74.2664150368421,2005,28.2289358966106,132.89428456,368.1171682312,4.26699671815687,4.26699671815687,23.8090307795695,0.0646778602964152,3751.46423987016,10391.5559444404,672.103603636896,47443.6118230504
"26",58085,"Whitecourt",2.369812,74.3013268175439,2005,1.20943063591918,112.95066833,312.8733512741,8.07832979499285,8.07832979499285,26.0271685939848,0.0831875533278739,136.605998625849,378.398616193601,31.4780550637989,47475.0898781142
"27",63105,"Whitecourt",2.378125,74.4160389254386,2005,527.812115506073,123.24574147,341.3907038719,4.5074729887882,4.5074729887882,21.4800204739853,0.0629191721695071,65050.5955323952,180190.149624735,11337.4150474879,58812.5049256022
"28",62165,"Whitecourt",2.39142038888889,74.5995036294834,2005,5.5921043261407,102.52881574,284.0048195998,1.76680351926715,1.76680351926715,23.2744906639614,0.081951041171619,573.351834053737,1588.18458032885,130.15337993066,58942.6583055328
"29",64105,"Whitecourt",2.40074561111111,74.7281835161306,2005,510.810170116808,132.29014526,366.4437023702,3.18647468767537,3.18647468767537,25.7191755088625,0.0701858848781079,67575.1516050378,187183.169945955,13137.6164169461,72080.2747224789
"30",61175,"Whitecourt",2.52124011111111,76.3909019192008,2005,4.65804014048169,132.78726105,367.8207131085,4.24675207240745,4.24675207240745,24.1258479775392,0.0655913251150229,618.528392115521,1713.32364615999,112.379168302537,72192.6538907815
