Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height
89,AB, 6 ,PICE,ENG,, 28.00, 21.66
90,AB, 6 ,PICE,ENG,, 28.50, 21.94
91,AB, 6 ,PICE,ENG,, 29.00, 22.22
92,AB, 6 ,PICE,ENG,, 29.50, 22.49
93,AB, 6 ,PICE,ENG,, 30.00, 22.77
94,AB, 9 ,PICE,ENG,, 15.00, 13.80
95,AB, 9 ,PICE,ENG,, 15.50, 14.13
96,AB, 9 ,PICE,ENG,, 16.00, 14.46
97,AB, 9 ,PICE,ENG,, 16.50, 14.78
98,AB, 9 ,PICE,ENG,, 17.00, 15.11
99,AB, 9 ,PICE,ENG,, 17.50, 15.43
100,AB, 9 ,PICE,ENG,, 18.00, 15.74
101,AB, 9 ,PICE,ENG,, 18.50, 16.06
102,AB, 9 ,PICE,ENG,, 19.00, 16.37
103,AB, 9 ,PICE,ENG,, 19.50, 16.68
104,AB, 9 ,PICE,ENG,, 20.00, 16.99
105,AB, 9 ,PICE,ENG,, 20.50, 17.29
106,AB, 9 ,PICE,ENG,, 21.00, 17.60
107,AB, 9 ,PICE,ENG,, 21.50, 17.90
108,AB, 9 ,PICE,ENG,, 22.00, 18.20
109,AB, 9 ,PICE,ENG,, 22.50, 18.50
110,AB, 9 ,PICE,ENG,, 23.00, 18.79
111,AB, 9 ,PICE,ENG,, 23.50, 19.09
112,AB, 9 ,PICE,ENG,, 24.00, 19.38
113,AB, 9 ,PICE,ENG,, 24.50, 19.67
114,AB, 9 ,PICE,ENG,, 25.00, 19.96
115,AB, 9 ,PICE,ENG,, 25.50, 20.25
116,AB, 9 ,PICE,ENG,, 26.00, 20.53
117,AB, 9 ,PICE,ENG,, 26.50, 20.82
118,AB, 9 ,PICE,ENG,, 27.00, 21.10
119,AB, 9 ,PICE,ENG,, 27.50, 21.38
120,AB, 9 ,PICE,ENG,, 28.00, 21.66
121,AB, 9 ,PICE,ENG,, 28.50, 21.94
122,AB, 9 ,PICE,ENG,, 29.00, 22.22
123,AB, 9 ,PICE,ENG,, 29.50, 22.49
124,AB, 9 ,PICE,ENG,, 30.00, 22.77
125,AB, 10 ,PICE,ENG,, 15.00, 13.80
126,AB, 10 ,PICE,ENG,, 15.50, 14.13
127,AB, 10 ,PICE,ENG,, 16.00, 14.46
128,AB, 10 ,PICE,ENG,, 16.50, 14.78
129,AB, 10 ,PICE,ENG,, 17.00, 15.11
130,AB, 10 ,PICE,ENG,, 17.50, 15.43
131,AB, 10 ,PICE,ENG,, 18.00, 15.74
132,AB, 10 ,PICE,ENG,, 18.50, 16.06
133,AB, 10 ,PICE,ENG,, 19.00, 16.37
134,AB, 10 ,PICE,ENG,, 19.50, 16.68
135,AB, 10 ,PICE,ENG,, 20.00, 16.99
136,AB, 10 ,PICE,ENG,, 20.50, 17.29
137,AB, 10 ,PICE,ENG,, 21.00, 17.60
138,AB, 10 ,PICE,ENG,, 21.50, 17.90
139,AB, 10 ,PICE,ENG,, 22.00, 18.20
140,AB, 10 ,PICE,ENG,, 22.50, 18.50
141,AB, 10 ,PICE,ENG,, 23.00, 18.79
142,AB, 10 ,PICE,ENG,, 23.50, 19.09
143,AB, 10 ,PICE,ENG,, 24.00, 19.38
144,AB, 10 ,PICE,ENG,, 24.50, 19.67
145,AB, 10 ,PICE,ENG,, 25.00, 19.96
146,AB, 10 ,PICE,ENG,, 25.50, 20.25
147,AB, 10 ,PICE,ENG,, 26.00, 20.53
148,AB, 10 ,PICE,ENG,, 26.50, 20.82
149,AB, 10 ,PICE,ENG,, 27.00, 21.10
150,AB, 10 ,PICE,ENG,, 27.50, 21.38
151,AB, 10 ,PICE,ENG,, 28.00, 21.66
152,AB, 10 ,PICE,ENG,, 28.50, 21.94
153,AB, 10 ,PICE,ENG,, 29.00, 22.22
154,AB, 10 ,PICE,ENG,, 29.50, 22.49
155,AB, 10 ,PICE,ENG,, 30.00, 22.77
156,AB, 14 ,PICE,ENG,, 15.00, 13.80
157,AB, 14 ,PICE,ENG,, 15.50, 14.13
158,AB, 14 ,PICE,ENG,, 16.00, 14.46
159,AB, 14 ,PICE,ENG,, 16.50, 14.78
160,AB, 14 ,PICE,ENG,, 17.00, 15.11
161,AB, 14 ,PICE,ENG,, 17.50, 15.43
162,AB, 14 ,PICE,ENG,, 18.00, 15.74
163,AB, 14 ,PICE,ENG,, 18.50, 16.06
164,AB, 14 ,PICE,ENG,, 19.00, 16.37
165,AB, 14 ,PICE,ENG,, 19.50, 16.68
166,AB, 14 ,PICE,ENG,, 20.00, 16.99
167,AB, 14 ,PICE,ENG,, 20.50, 17.29
168,AB, 14 ,PICE,ENG,, 21.00, 17.60
169,AB, 14 ,PICE,ENG,, 21.50, 17.90
170,AB, 14 ,PICE,ENG,, 22.00, 18.20
171,AB, 14 ,PICE,ENG,, 22.50, 18.50
172,AB, 14 ,PICE,ENG,, 23.00, 18.79
173,AB, 14 ,PICE,ENG,, 23.50, 19.09
174,AB, 14 ,PICE,ENG,, 24.00, 19.38
175,AB, 14 ,PICE,ENG,, 24.50, 19.67
176,AB, 14 ,PICE,ENG,, 25.00, 19.96
177,AB, 14 ,PICE,ENG,, 25.50, 20.25
178,AB, 14 ,PICE,ENG,, 26.00, 20.53
179,AB, 14 ,PICE,ENG,, 26.50, 20.82
180,AB, 14 ,PICE,ENG,, 27.00, 21.10
181,AB, 14 ,PICE,ENG,, 27.50, 21.38
182,AB, 14 ,PICE,ENG,, 28.00, 21.66
183,AB, 14 ,PICE,ENG,, 28.50, 21.94
184,AB, 14 ,PICE,ENG,, 29.00, 22.22
185,AB, 14 ,PICE,ENG,, 29.50, 22.49
186,AB, 14 ,PICE,ENG,, 30.00, 22.77
1,AB, 4 ,PICE,GLA,, 15.00, 17.30
2,AB, 4 ,PICE,GLA,, 15.50, 17.53
3,AB, 4 ,PICE,GLA,, 16.00, 17.76
4,AB, 4 ,PICE,GLA,, 16.50, 17.99
5,AB, 4 ,PICE,GLA,, 17.00, 18.21
6,AB, 4 ,PICE,GLA,, 17.50, 18.43
7,AB, 4 ,PICE,GLA,, 18.00, 18.64
8,AB, 4 ,PICE,GLA,, 18.50, 18.85
9,AB, 4 ,PICE,GLA,, 19.00, 19.06
10,AB, 4 ,PICE,GLA,, 19.50, 19.26
11,AB, 4 ,PICE,GLA,, 20.00, 19.46
12,AB, 4 ,PICE,GLA,, 20.50, 19.66
13,AB, 4 ,PICE,GLA,, 21.00, 19.86
14,AB, 4 ,PICE,GLA,, 21.50, 20.05
15,AB, 4 ,PICE,GLA,, 22.00, 20.24
16,AB, 4 ,PICE,GLA,, 22.50, 20.43
17,AB, 4 ,PICE,GLA,, 23.00, 20.61
18,AB, 4 ,PICE,GLA,, 23.50, 20.79
19,AB, 4 ,PICE,GLA,, 24.00, 20.97
20,AB, 4 ,PICE,GLA,, 24.50, 21.15
21,AB, 4 ,PICE,GLA,, 25.00, 21.33
22,AB, 4 ,PICE,GLA,, 25.50, 21.50
23,AB, 4 ,PICE,GLA,, 26.00, 21.67
24,AB, 4 ,PICE,GLA,, 26.50, 21.84
25,AB, 4 ,PICE,GLA,, 27.00, 22.01
26,AB, 4 ,PICE,GLA,, 27.50, 22.18
27,AB, 4 ,PICE,GLA,, 28.00, 22.34
28,AB, 4 ,PICE,GLA,, 28.50, 22.50
29,AB, 4 ,PICE,GLA,, 29.00, 22.67
30,AB, 4 ,PICE,GLA,, 29.50, 22.82
31,AB, 4 ,PICE,GLA,, 30.00, 22.98
32,AB, 5 ,PICE,GLA,, 15.00, 17.30
33,AB, 5 ,PICE,GLA,, 15.50, 17.53
34,AB, 5 ,PICE,GLA,, 16.00, 17.76
35,AB, 5 ,PICE,GLA,, 16.50, 17.99
36,AB, 5 ,PICE,GLA,, 17.00, 18.21
37,AB, 5 ,PICE,GLA,, 17.50, 18.43
38,AB, 5 ,PICE,GLA,, 18.00, 18.64
39,AB, 5 ,PICE,GLA,, 18.50, 18.85
40,AB, 5 ,PICE,GLA,, 19.00, 19.06
41,AB, 5 ,PICE,GLA,, 19.50, 19.26
42,AB, 5 ,PICE,GLA,, 20.00, 19.46
43,AB, 5 ,PICE,GLA,, 20.50, 19.66
44,AB, 5 ,PICE,GLA,, 21.00, 19.86
45,AB, 5 ,PICE,GLA,, 21.50, 20.05
46,AB, 5 ,PICE,GLA,, 22.00, 20.24
47,AB, 5 ,PICE,GLA,, 22.50, 20.43
48,AB, 5 ,PICE,GLA,, 23.00, 20.61
49,AB, 5 ,PICE,GLA,, 23.50, 20.79
50,AB, 5 ,PICE,GLA,, 24.00, 20.97
51,AB, 5 ,PICE,GLA,, 24.50, 21.15
52,AB, 5 ,PICE,GLA,, 25.00, 21.33
53,AB, 5 ,PICE,GLA,, 25.50, 21.50
54,AB, 5 ,PICE,GLA,, 26.00, 21.67
55,AB, 5 ,PICE,GLA,, 26.50, 21.84
56,AB, 5 ,PICE,GLA,, 27.00, 22.01
57,AB, 5 ,PICE,GLA,, 27.50, 22.18
58,AB, 5 ,PICE,GLA,, 28.00, 22.34
59,AB, 5 ,PICE,GLA,, 28.50, 22.50
60,AB, 5 ,PICE,GLA,, 29.00, 22.67
61,AB, 5 ,PICE,GLA,, 29.50, 22.82
62,AB, 5 ,PICE,GLA,, 30.00, 22.98
63,AB, 6 ,PICE,GLA,, 15.00, 17.30
64,AB, 6 ,PICE,GLA,, 15.50, 17.53
65,AB, 6 ,PICE,GLA,, 16.00, 17.76
66,AB, 6 ,PICE,GLA,, 16.50, 17.99
67,AB, 6 ,PICE,GLA,, 17.00, 18.21
68,AB, 6 ,PICE,GLA,, 17.50, 18.43
69,AB, 6 ,PICE,GLA,, 18.00, 18.64
70,AB, 6 ,PICE,GLA,, 18.50, 18.85
71,AB, 6 ,PICE,GLA,, 19.00, 19.06
72,AB, 6 ,PICE,GLA,, 19.50, 19.26
73,AB, 6 ,PICE,GLA,, 20.00, 19.46
74,AB, 6 ,PICE,GLA,, 20.50, 19.66
75,AB, 6 ,PICE,GLA,, 21.00, 19.86
76,AB, 6 ,PICE,GLA,, 21.50, 20.05
77,AB, 6 ,PICE,GLA,, 22.00, 20.24
78,AB, 6 ,PICE,GLA,, 22.50, 20.43
79,AB, 6 ,PICE,GLA,, 23.00, 20.61
80,AB, 6 ,PICE,GLA,, 23.50, 20.79
81,AB, 6 ,PICE,GLA,, 24.00, 20.97
82,AB, 6 ,PICE,GLA,, 24.50, 21.15
83,AB, 6 ,PICE,GLA,, 25.00, 21.33
84,AB, 6 ,PICE,GLA,, 25.50, 21.50
85,AB, 6 ,PICE,GLA,, 26.00, 21.67
86,AB, 6 ,PICE,GLA,, 26.50, 21.84
87,AB, 6 ,PICE,GLA,, 27.00, 22.01
88,AB, 6 ,PICE,GLA,, 27.50, 22.18
89,AB, 6 ,PICE,GLA,, 28.00, 22.34
90,AB, 6 ,PICE,GLA,, 28.50, 22.50
91,AB, 6 ,PICE,GLA,, 29.00, 22.67
92,AB, 6 ,PICE,GLA,, 29.50, 22.82
93,AB, 6 ,PICE,GLA,, 30.00, 22.98
94,AB, 9 ,PICE,GLA,, 15.00, 17.30
95,AB, 9 ,PICE,GLA,, 15.50, 17.53
96,AB, 9 ,PICE,GLA,, 16.00, 17.76
97,AB, 9 ,PICE,GLA,, 16.50, 17.99
98,AB, 9 ,PICE,GLA,, 17.00, 18.21
99,AB, 9 ,PICE,GLA,, 17.50, 18.43
100,AB, 9 ,PICE,GLA,, 18.00, 18.64
101,AB, 9 ,PICE,GLA,, 18.50, 18.85
102,AB, 9 ,PICE,GLA,, 19.00, 19.06
103,AB, 9 ,PICE,GLA,, 19.50, 19.26
104,AB, 9 ,PICE,GLA,, 20.00, 19.46
105,AB, 9 ,PICE,GLA,, 20.50, 19.66
106,AB, 9 ,PICE,GLA,, 21.00, 19.86
107,AB, 9 ,PICE,GLA,, 21.50, 20.05
108,AB, 9 ,PICE,GLA,, 22.00, 20.24
109,AB, 9 ,PICE,GLA,, 22.50, 20.43
110,AB, 9 ,PICE,GLA,, 23.00, 20.61
111,AB, 9 ,PICE,GLA,, 23.50, 20.79
112,AB, 9 ,PICE,GLA,, 24.00, 20.97
113,AB, 9 ,PICE,GLA,, 24.50, 21.15
114,AB, 9 ,PICE,GLA,, 25.00, 21.33
115,AB, 9 ,PICE,GLA,, 25.50, 21.50
116,AB, 9 ,PICE,GLA,, 26.00, 21.67
117,AB, 9 ,PICE,GLA,, 26.50, 21.84
118,AB, 9 ,PICE,GLA,, 27.00, 22.01
119,AB, 9 ,PICE,GLA,, 27.50, 22.18
120,AB, 9 ,PICE,GLA,, 28.00, 22.34
121,AB, 9 ,PICE,GLA,, 28.50, 22.50
122,AB, 9 ,PICE,GLA,, 29.00, 22.67
123,AB, 9 ,PICE,GLA,, 29.50, 22.82
124,AB, 9 ,PICE,GLA,, 30.00, 22.98
125,AB, 10 ,PICE,GLA,, 15.00, 17.30
126,AB, 10 ,PICE,GLA,, 15.50, 17.53
127,AB, 10 ,PICE,GLA,, 16.00, 17.76
128,AB, 10 ,PICE,GLA,, 16.50, 17.99
129,AB, 10 ,PICE,GLA,, 17.00, 18.21
130,AB, 10 ,PICE,GLA,, 17.50, 18.43
131,AB, 10 ,PICE,GLA,, 18.00, 18.64
132,AB, 10 ,PICE,GLA,, 18.50, 18.85
133,AB, 10 ,PICE,GLA,, 19.00, 19.06
134,AB, 10 ,PICE,GLA,, 19.50, 19.26
135,AB, 10 ,PICE,GLA,, 20.00, 19.46
136,AB, 10 ,PICE,GLA,, 20.50, 19.66
137,AB, 10 ,PICE,GLA,, 21.00, 19.86
138,AB, 10 ,PICE,GLA,, 21.50, 20.05
139,AB, 10 ,PICE,GLA,, 22.00, 20.24
140,AB, 10 ,PICE,GLA,, 22.50, 20.43
141,AB, 10 ,PICE,GLA,, 23.00, 20.61
142,AB, 10 ,PICE,GLA,, 23.50, 20.79
143,AB, 10 ,PICE,GLA,, 24.00, 20.97
144,AB, 10 ,PICE,GLA,, 24.50, 21.15
145,AB, 10 ,PICE,GLA,, 25.00, 21.33
146,AB, 10 ,PICE,GLA,, 25.50, 21.50
147,AB, 10 ,PICE,GLA,, 26.00, 21.67
148,AB, 10 ,PICE,GLA,, 26.50, 21.84
149,AB, 10 ,PICE,GLA,, 27.00, 22.01
150,AB, 10 ,PICE,GLA,, 27.50, 22.18
151,AB, 10 ,PICE,GLA,, 28.00, 22.34
152,AB, 10 ,PICE,GLA,, 28.50, 22.50
153,AB, 10 ,PICE,GLA,, 29.00, 22.67
154,AB, 10 ,PICE,GLA,, 29.50, 22.82
155,AB, 10 ,PICE,GLA,, 30.00, 22.98
156,AB, 14 ,PICE,GLA,, 15.00, 17.30
157,AB, 14 ,PICE,GLA,, 15.50, 17.53
158,AB, 14 ,PICE,GLA,, 16.00, 17.76
159,AB, 14 ,PICE,GLA,, 16.50, 17.99
160,AB, 14 ,PICE,GLA,, 17.00, 18.21
161,AB, 14 ,PICE,GLA,, 17.50, 18.43
162,AB, 14 ,PICE,GLA,, 18.00, 18.64
163,AB, 14 ,PICE,GLA,, 18.50, 18.85
164,AB, 14 ,PICE,GLA,, 19.00, 19.06
165,AB, 14 ,PICE,GLA,, 19.50, 19.26
166,AB, 14 ,PICE,GLA,, 20.00, 19.46
167,AB, 14 ,PICE,GLA,, 20.50, 19.66
168,AB, 14 ,PICE,GLA,, 21.00, 19.86
169,AB, 14 ,PICE,GLA,, 21.50, 20.05
170,AB, 14 ,PICE,GLA,, 22.00, 20.24
171,AB, 14 ,PICE,GLA,, 22.50, 20.43
172,AB, 14 ,PICE,GLA,, 23.00, 20.61
173,AB, 14 ,PICE,GLA,, 23.50, 20.79
174,AB, 14 ,PICE,GLA,, 24.00, 20.97
175,AB, 14 ,PICE,GLA,, 24.50, 21.15
176,AB, 14 ,PICE,GLA,, 25.00, 21.33
177,AB, 14 ,PICE,GLA,, 25.50, 21.50
178,AB, 14 ,PICE,GLA,, 26.00, 21.67
179,AB, 14 ,PICE,GLA,, 26.50, 21.84
180,AB, 14 ,PICE,GLA,, 27.00, 22.01
181,AB, 14 ,PICE,GLA,, 27.50, 22.18
182,AB, 14 ,PICE,GLA,, 28.00, 22.34
183,AB, 14 ,PICE,GLA,, 28.50, 22.50
184,AB, 14 ,PICE,GLA,, 29.00, 22.67
185,AB, 14 ,PICE,GLA,, 29.50, 22.82
186,AB, 14 ,PICE,GLA,, 30.00, 22.98
1,AB, 4 ,PICE,MAR,, 15.00, 23.68
2,AB, 4 ,PICE,MAR,, 15.50, 23.80
3,AB, 4 ,PICE,MAR,, 16.00, 23.91
4,AB, 4 ,PICE,MAR,, 16.50, 24.02
5,AB, 4 ,PICE,MAR,, 17.00, 24.13
6,AB, 4 ,PICE,MAR,, 17.50, 24.23
7,AB, 4 ,PICE,MAR,, 18.00, 24.34
8,AB, 4 ,PICE,MAR,, 18.50, 24.44
9,AB, 4 ,PICE,MAR,, 19.00, 24.53
10,AB, 4 ,PICE,MAR,, 19.50, 24.63
11,AB, 4 ,PICE,MAR,, 20.00, 24.72
12,AB, 4 ,PICE,MAR,, 20.50, 24.82
13,AB, 4 ,PICE,MAR,, 21.00, 24.91
14,AB, 4 ,PICE,MAR,, 21.50, 24.99
15,AB, 4 ,PICE,MAR,, 22.00, 25.08
16,AB, 4 ,PICE,MAR,, 22.50, 25.16
17,AB, 4 ,PICE,MAR,, 23.00, 25.25
18,AB, 4 ,PICE,MAR,, 23.50, 25.33
19,AB, 4 ,PICE,MAR,, 24.00, 25.41
20,AB, 4 ,PICE,MAR,, 24.50, 25.49
21,AB, 4 ,PICE,MAR,, 25.00, 25.57
22,AB, 4 ,PICE,MAR,, 25.50, 25.64
23,AB, 4 ,PICE,MAR,, 26.00, 25.72
24,AB, 4 ,PICE,MAR,, 26.50, 25.79
25,AB, 4 ,PICE,MAR,, 27.00, 25.86
26,AB, 4 ,PICE,MAR,, 27.50, 25.93
27,AB, 4 ,PICE,MAR,, 28.00, 26.00
28,AB, 4 ,PICE,MAR,, 28.50, 26.07
29,AB, 4 ,PICE,MAR,, 29.00, 26.14
30,AB, 4 ,PICE,MAR,, 29.50, 26.21
31,AB, 4 ,PICE,MAR,, 30.00, 26.27
32,AB, 5 ,PICE,MAR,, 15.00, 23.68
33,AB, 5 ,PICE,MAR,, 15.50, 23.80
34,AB, 5 ,PICE,MAR,, 16.00, 23.91
35,AB, 5 ,PICE,MAR,, 16.50, 24.02
36,AB, 5 ,PICE,MAR,, 17.00, 24.13
37,AB, 5 ,PICE,MAR,, 17.50, 24.23
38,AB, 5 ,PICE,MAR,, 18.00, 24.34
39,AB, 5 ,PICE,MAR,, 18.50, 24.44
40,AB, 5 ,PICE,MAR,, 19.00, 24.53
41,AB, 5 ,PICE,MAR,, 19.50, 24.63
42,AB, 5 ,PICE,MAR,, 20.00, 24.72
43,AB, 5 ,PICE,MAR,, 20.50, 24.82
44,AB, 5 ,PICE,MAR,, 21.00, 24.91
45,AB, 5 ,PICE,MAR,, 21.50, 24.99
46,AB, 5 ,PICE,MAR,, 22.00, 25.08
47,AB, 5 ,PICE,MAR,, 22.50, 25.16
48,AB, 5 ,PICE,MAR,, 23.00, 25.25
49,AB, 5 ,PICE,MAR,, 23.50, 25.33
50,AB, 5 ,PICE,MAR,, 24.00, 25.41
51,AB, 5 ,PICE,MAR,, 24.50, 25.49
52,AB, 5 ,PICE,MAR,, 25.00, 25.57
53,AB, 5 ,PICE,MAR,, 25.50, 25.64
54,AB, 5 ,PICE,MAR,, 26.00, 25.72
55,AB, 5 ,PICE,MAR,, 26.50, 25.79
56,AB, 5 ,PICE,MAR,, 27.00, 25.86
57,AB, 5 ,PICE,MAR,, 27.50, 25.93
58,AB, 5 ,PICE,MAR,, 28.00, 26.00
59,AB, 5 ,PICE,MAR,, 28.50, 26.07
60,AB, 5 ,PICE,MAR,, 29.00, 26.14
61,AB, 5 ,PICE,MAR,, 29.50, 26.21
62,AB, 5 ,PICE,MAR,, 30.00, 26.27
63,AB, 6 ,PICE,MAR,, 15.00, 23.68
64,AB, 6 ,PICE,MAR,, 15.50, 23.80
65,AB, 6 ,PICE,MAR,, 16.00, 23.91
66,AB, 6 ,PICE,MAR,, 16.50, 24.02
67,AB, 6 ,PICE,MAR,, 17.00, 24.13
68,AB, 6 ,PICE,MAR,, 17.50, 24.23
69,AB, 6 ,PICE,MAR,, 18.00, 24.34
70,AB, 6 ,PICE,MAR,, 18.50, 24.44
71,AB, 6 ,PICE,MAR,, 19.00, 24.53
72,AB, 6 ,PICE,MAR,, 19.50, 24.63
73,AB, 6 ,PICE,MAR,, 20.00, 24.72
74,AB, 6 ,PICE,MAR,, 20.50, 24.82
75,AB, 6 ,PICE,MAR,, 21.00, 24.91
76,AB, 6 ,PICE,MAR,, 21.50, 24.99
77,AB, 6 ,PICE,MAR,, 22.00, 25.08
78,AB, 6 ,PICE,MAR,, 22.50, 25.16
79,AB, 6 ,PICE,MAR,, 23.00, 25.25
80,AB, 6 ,PICE,MAR,, 23.50, 25.33
81,AB, 6 ,PICE,MAR,, 24.00, 25.41
82,AB, 6 ,PICE,MAR,, 24.50, 25.49
83,AB, 6 ,PICE,MAR,, 25.00, 25.57
84,AB, 6 ,PICE,MAR,, 25.50, 25.64
85,AB, 6 ,PICE,MAR,, 26.00, 25.72
86,AB, 6 ,PICE,MAR,, 26.50, 25.79
87,AB, 6 ,PICE,MAR,, 27.00, 25.86
88,AB, 6 ,PICE,MAR,, 27.50, 25.93
89,AB, 6 ,PICE,MAR,, 28.00, 26.00
90,AB, 6 ,PICE,MAR,, 28.50, 26.07
91,AB, 6 ,PICE,MAR,, 29.00, 26.14
92,AB, 6 ,PICE,MAR,, 29.50, 26.21
93,AB, 6 ,PICE,MAR,, 30.00, 26.27
94,AB, 9 ,PICE,MAR,, 15.00, 23.68
95,AB, 9 ,PICE,MAR,, 15.50, 23.80
96,AB, 9 ,PICE,MAR,, 16.00, 23.91
97,AB, 9 ,PICE,MAR,, 16.50, 24.02
98,AB, 9 ,PICE,MAR,, 17.00, 24.13
99,AB, 9 ,PICE,MAR,, 17.50, 24.23
100,AB, 9 ,PICE,MAR,, 18.00, 24.34
101,AB, 9 ,PICE,MAR,, 18.50, 24.44
102,AB, 9 ,PICE,MAR,, 19.00, 24.53
103,AB, 9 ,PICE,MAR,, 19.50, 24.63
104,AB, 9 ,PICE,MAR,, 20.00, 24.72
105,AB, 9 ,PICE,MAR,, 20.50, 24.82
106,AB, 9 ,PICE,MAR,, 21.00, 24.91
107,AB, 9 ,PICE,MAR,, 21.50, 24.99
108,AB, 9 ,PICE,MAR,, 22.00, 25.08
109,AB, 9 ,PICE,MAR,, 22.50, 25.16
110,AB, 9 ,PICE,MAR,, 23.00, 25.25
111,AB, 9 ,PICE,MAR,, 23.50, 25.33
112,AB, 9 ,PICE,MAR,, 24.00, 25.41
113,AB, 9 ,PICE,MAR,, 24.50, 25.49
114,AB, 9 ,PICE,MAR,, 25.00, 25.57
115,AB, 9 ,PICE,MAR,, 25.50, 25.64
116,AB, 9 ,PICE,MAR,, 26.00, 25.72
117,AB, 9 ,PICE,MAR,, 26.50, 25.79
118,AB, 9 ,PICE,MAR,, 27.00, 25.86
119,AB, 9 ,PICE,MAR,, 27.50, 25.93
120,AB, 9 ,PICE,MAR,, 28.00, 26.00
121,AB, 9 ,PICE,MAR,, 28.50, 26.07
122,AB, 9 ,PICE,MAR,, 29.00, 26.14
123,AB, 9 ,PICE,MAR,, 29.50, 26.21
124,AB, 9 ,PICE,MAR,, 30.00, 26.27
125,AB, 10 ,PICE,MAR,, 15.00, 23.68
126,AB, 10 ,PICE,MAR,, 15.50, 23.80
127,AB, 10 ,PICE,MAR,, 16.00, 23.91
128,AB, 10 ,PICE,MAR,, 16.50, 24.02
129,AB, 10 ,PICE,MAR,, 17.00, 24.13
130,AB, 10 ,PICE,MAR,, 17.50, 24.23
131,AB, 10 ,PICE,MAR,, 18.00, 24.34
132,AB, 10 ,PICE,MAR,, 18.50, 24.44
133,AB, 10 ,PICE,MAR,, 19.00, 24.53
134,AB, 10 ,PICE,MAR,, 19.50, 24.63
135,AB, 10 ,PICE,MAR,, 20.00, 24.72
136,AB, 10 ,PICE,MAR,, 20.50, 24.82
137,AB, 10 ,PICE,MAR,, 21.00, 24.91
138,AB, 10 ,PICE,MAR,, 21.50, 24.99
139,AB, 10 ,PICE,MAR,, 22.00, 25.08
140,AB, 10 ,PICE,MAR,, 22.50, 25.16
141,AB, 10 ,PICE,MAR,, 23.00, 25.25
142,AB, 10 ,PICE,MAR,, 23.50, 25.33
143,AB, 10 ,PICE,MAR,, 24.00, 25.41
144,AB, 10 ,PICE,MAR,, 24.50, 25.49
145,AB, 10 ,PICE,MAR,, 25.00, 25.57
146,AB, 10 ,PICE,MAR,, 25.50, 25.64
147,AB, 10 ,PICE,MAR,, 26.00, 25.72
148,AB, 10 ,PICE,MAR,, 26.50, 25.79
149,AB, 10 ,PICE,MAR,, 27.00, 25.86
150,AB, 10 ,PICE,MAR,, 27.50, 25.93
151,AB, 10 ,PICE,MAR,, 28.00, 26.00
152,AB, 10 ,PICE,MAR,, 28.50, 26.07
153,AB, 10 ,PICE,MAR,, 29.00, 26.14
154,AB, 10 ,PICE,MAR,, 29.50, 26.21
155,AB, 10 ,PICE,MAR,, 30.00, 26.27
156,AB, 14 ,PICE,MAR,, 15.00, 23.68
157,AB, 14 ,PICE,MAR,, 15.50, 23.80
158,AB, 14 ,PICE,MAR,, 16.00, 23.91
159,AB, 14 ,PICE,MAR,, 16.50, 24.02
160,AB, 14 ,PICE,MAR,, 17.00, 24.13
161,AB, 14 ,PICE,MAR,, 17.50, 24.23
162,AB, 14 ,PICE,MAR,, 18.00, 24.34
163,AB, 14 ,PICE,MAR,, 18.50, 24.44
164,AB, 14 ,PICE,MAR,, 19.00, 24.53
165,AB, 14 ,PICE,MAR,, 19.50, 24.63
166,AB, 14 ,PICE,MAR,, 20.00, 24.72
167,AB, 14 ,PICE,MAR,, 20.50, 24.82
168,AB, 14 ,PICE,MAR,, 21.00, 24.91
169,AB, 14 ,PICE,MAR,, 21.50, 24.99
170,AB, 14 ,PICE,MAR,, 22.00, 25.08
171,AB, 14 ,PICE,MAR,, 22.50, 25.16
172,AB, 14 ,PICE,MAR,, 23.00, 25.25
173,AB, 14 ,PICE,MAR,, 23.50, 25.33
174,AB, 14 ,PICE,MAR,, 24.00, 25.41
175,AB, 14 ,PICE,MAR,, 24.50, 25.49
176,AB, 14 ,PICE,MAR,, 25.00, 25.57
177,AB, 14 ,PICE,MAR,, 25.50, 25.64
178,AB, 14 ,PICE,MAR,, 26.00, 25.72
179,AB, 14 ,PICE,MAR,, 26.50, 25.79
180,AB, 14 ,PICE,MAR,, 27.00, 25.86
181,AB, 14 ,PICE,MAR,, 27.50, 25.93
182,AB, 14 ,PICE,MAR,, 28.00, 26.00
183,AB, 14 ,PICE,MAR,, 28.50, 26.07
184,AB, 14 ,PICE,MAR,, 29.00, 26.14
185,AB, 14 ,PICE,MAR,, 29.50, 26.21
186,AB, 14 ,PICE,MAR,, 30.00, 26.27
1,AB, 4 ,PINU,BAN,, 15.00, 18.50
2,AB, 4 ,PINU,BAN,, 15.50, 18.54
3,AB, 4 ,PINU,BAN,, 16.00, 18.58
4,AB, 4 ,PINU,BAN,, 16.50, 18.62
5,AB, 4 ,PINU,BAN,, 17.00, 18.66
6,AB, 4 ,PINU,BAN,, 17.50, 18.69
7,AB, 4 ,PINU,BAN,, 18.00, 18.73
8,AB, 4 ,PINU,BAN,, 18.50, 18.76
9,AB, 4 ,PINU,BAN,, 19.00, 18.79
10,AB, 4 ,PINU,BAN,, 19.50, 18.82
11,AB, 4 ,PINU,BAN,, 20.00, 18.86
