TRM,FMU,Ecozone,CD,sp,vol,stems,residue
11294,C5,14,con,Sw,133.057887531656,478.625494718185,20.0346888583096
7065,C5,14,con,Pl,372.16857649345,1338.73588666708,39.2731559712656
7065,C5,0,con,Pl,372.16857649345,1338.73588666708,0
7065,C5,14,con,Pl,372.16857649345,1338.73588666708,39.2731559712656
7065,C5,0,con,Pl,372.16857649345,1338.73588666708,0
8065,C5,14,con,Sw,448.396320125027,1612.93640332743,67.5155823196024
8065,C5,0,con,Sw,448.396320125027,1612.93640332743,0
3304,C5,14,con,Pl,328.026509481871,1179.95147295637,34.6150564106481
3304,C5,14,con,Pl,328.026509481871,1179.95147295637,34.6150564106481
3015,C5,14,con,Se,303.203474542176,1090.65998036754,69.7490145364806
10015,C5,10,con,NA,0,0,0
10015,C5,14,con,NA,0,0,0
13015,C5,10,con,Sw,194.602766767964,700.009952402747,29.3015765956361
13015,C5,14,con,Sw,194.602766767964,700.009952402747,29.3015765956361
3025,C5,14,con,Pl,415.941006798437,1496.19067193682,43.8922495519386
3025,C5,0,con,Pl,415.941006798437,1496.19067193682,0
3025,C5,14,con,Pl,415.941006798437,1496.19067193682,43.8922495519386
3025,C5,0,con,Pl,415.941006798437,1496.19067193682,0
11025,C5,10,con,Pl,323.269080725083,1162.8384198744,40.0155957047178
11025,C5,14,con,Pl,323.269080725083,1162.8384198744,34.1130278854354
11025,C5,10,con,Pl,323.269080725083,1162.8384198744,40.0155957047178
11025,C5,14,con,Pl,323.269080725083,1162.8384198744,34.1130278854354
13025,C5,10,con,Sw,224.709951359327,808.309177551536,33.8348522012943
13025,C5,14,con,Sw,224.709951359327,808.309177551536,33.8348522012943
4035,C5,14,con,Pl,402.565466771053,1448.07721860091,42.4807932848763
4035,C5,14,con,Pl,402.565466771053,1448.07721860091,42.4807932848763
5035,C5,14,con,Pl,427.06569826616,1536.20754772,45.0661846199139
5035,C5,14,con,Pl,427.06569826616,1536.20754772,45.0661846199139
8035,C5,14,con,Pl,389.976905186896,1402.79462297445,41.1523830595783
8035,C5,14,con,Pl,389.976905186896,1402.79462297445,41.1523830595783
9035,C5,14,con,Pl,355.521146568841,1278.85304521166,37.5164329343292
9035,C5,14,con,Pl,355.521146568841,1278.85304521166,37.5164329343292
11035,C5,14,con,Pl,384.02860345874,1381.39785416813,40.5246874498763
11035,C5,14,con,Pl,384.02860345874,1381.39785416813,40.5246874498763
14035,C5,14,con,Pl,267.376742895431,961.786844947594,28.2149788833826
14035,C5,14,con,Pl,267.376742895431,961.786844947594,28.2149788833826
15035,C5,10,con,Pl,235.48115447199,847.054512489172,29.1488398837774
15035,C5,14,con,Pl,235.48115447199,847.054512489172,24.8491911783823
15035,C5,10,con,Pl,235.48115447199,847.054512489172,29.1488398837774
15035,C5,14,con,Pl,235.48115447199,847.054512489172,24.8491911783823
3045,C5,14,con,Sw,0,0,0
3045,C5,0,con,Sw,0,0,0
6045,C5,14,con,Pl,357.716376172847,1286.74955457859,37.7480849331174
6045,C5,14,con,Pl,357.716376172847,1286.74955457859,37.7480849331174
4045,C5,14,con,Pl,334.741122123402,1204.10475583957,35.3236171173098
4045,C5,0,con,Pl,334.741122123402,1204.10475583957,0
4045,C5,14,con,Pl,334.741122123402,1204.10475583957,35.3236171173098
4045,C5,0,con,Pl,334.741122123402,1204.10475583957,0
8045,C5,14,con,Pl,408.760343358928,1470.36094733427,43.1345087509982
8045,C5,14,con,Pl,408.760343358928,1470.36094733427,43.1345087509982
10045,C5,14,con,Pl,383.679826223658,1380.14325979733,40.4878826694145
10045,C5,14,con,Pl,383.679826223658,1380.14325979733,40.4878826694145
11045,C5,14,con,Pl,396.177476946962,1425.09883793871,41.80669950977
11045,C5,14,con,Pl,396.177476946962,1425.09883793871,41.80669950977
14045,C5,14,con,Se,308.579870105662,1109.99953275418,70.9858021190691
16045,C5,10,con,Pl,308.068827959917,1108.16125165438,38.1340449919304
16045,C5,14,con,Pl,308.068827959917,1108.16125165438,32.5090184785328
16045,C5,10,con,Pl,308.068827959917,1108.16125165438,38.1340449919304
16045,C5,14,con,Pl,308.068827959917,1108.16125165438,32.5090184785328
14055,C5,14,con,Se,357.120674981225,1284.60674453678,82.1521428412206
6055,C5,14,con,Pl,337.826864843762,1215.20454979771,35.6492406728655
6055,C5,0,con,Pl,337.826864843762,1215.20454979771,0
6055,C5,14,con,Pl,337.826864843762,1215.20454979771,35.6492406728655
6055,C5,0,con,Pl,337.826864843762,1215.20454979771,0
8055,C5,14,con,Pl,448.094479943839,1611.85064728,47.285250588606
8055,C5,0,con,Pl,448.094479943839,1611.85064728,0
8055,C5,14,con,Pl,448.094479943839,1611.85064728,47.285250588606
8055,C5,0,con,Pl,448.094479943839,1611.85064728,0
11055,C5,14,con,Pl,355.8986156535,1280.21084767446,37.556265427378
11055,C5,14,con,Pl,355.8986156535,1280.21084767446,37.556265427378
12055,C5,14,con,Pl,446.412935387551,1605.8019258545,47.1078052968677
12055,C5,0,con,Pl,446.412935387551,1605.8019258545,0
12055,C5,14,con,Pl,446.412935387551,1605.8019258545,47.1078052968677
12055,C5,0,con,Pl,446.412935387551,1605.8019258545,0
11065,C5,14,con,Pl,460.199654477827,1655.39444056772,48.5626513084948
11065,C5,14,con,Pl,460.199654477827,1655.39444056772,48.5626513084948
14065,C5,14,con,Se,356.221215266057,1281.37127793546,81.945230869506
2304,C5,14,con,Pl,329.569598310234,1185.50215219509,34.777891136795
2304,C5,14,con,Pl,329.569598310234,1185.50215219509,34.777891136795
12304,C5,14,con,Sw,227.589518952735,818.667334362357,34.268432215607
2015,C5,14,con,Pl,390.317847913602,1404.02103566044,41.1883611021347
2015,C5,14,con,Pl,390.317847913602,1404.02103566044,41.1883611021347
4015,C5,14,con,Pl,273.930443774557,985.36130854157,28.9065593473755
4015,C5,14,con,Pl,273.930443774557,985.36130854157,28.9065593473755
12015,C5,10,con,Sw,211.817886528796,761.934843628763,31.8936782324877
12015,C5,14,con,Sw,211.817886528796,761.934843628763,31.8936782324877
2025,C5,14,con,Se,293.935833808819,1057.32314319719,67.6170837952322
2025,C5,0,con,Se,293.935833808819,1057.32314319719,0
5025,C5,14,con,Pl,346.532436840374,1246.51955697976,36.5678977235583
5025,C5,14,con,Pl,346.532436840374,1246.51955697976,36.5678977235583
12025,C5,10,con,Sw,303.185003773298,1090.59353875287,45.6509368199487
12025,C5,14,con,Sw,303.185003773298,1090.59353875287,45.6509368199487
3035,C5,14,con,Pl,376.836104806976,1355.52555685963,39.765697736034
3035,C5,14,con,Pl,376.836104806976,1355.52555685963,39.765697736034
6035,C5,14,con,Pl,336.811728660961,1211.55298079482,35.5421182445969
6035,C5,14,con,Pl,336.811728660961,1211.55298079482,35.5421182445969
10035,C5,14,con,Pl,370.98213407457,1334.46810818191,39.1479564216244
10035,C5,14,con,Pl,370.98213407457,1334.46810818191,39.1479564216244
13035,C5,14,con,Pl,316.699394555081,1139.2064552341,33.4197605707476
13035,C5,14,con,Pl,316.699394555081,1139.2064552341,33.4197605707476
16035,C5,10,con,Sw,200.141632511675,719.933929898111,30.1355703848191
13045,C5,14,con,Pl,338.508693678154,1217.65717150415,35.7211907832458
13045,C5,14,con,Pl,338.508693678154,1217.65717150415,35.7211907832458
5045,C5,14,con,Pl,443.409642406077,1594.99871369092,46.7908822648369
5045,C5,0,con,Pl,443.409642406077,1594.99871369092,0
5045,C5,14,con,Pl,443.409642406077,1594.99871369092,46.7908822648369
5045,C5,0,con,Pl,443.409642406077,1594.99871369092,0
9045,C5,14,con,Pl,389.050213111459,1399.46119824266,41.0545937116466
9045,C5,14,con,Pl,389.050213111459,1399.46119824266,41.0545937116466
15045,C5,10,con,Pl,329.956256657567,1186.89300955959,40.8433622449647
15045,C5,14,con,Pl,329.956256657567,1186.89300955959,34.8186933284403
15045,C5,10,con,Pl,329.956256657567,1186.89300955959,40.8433622449647
15045,C5,14,con,Pl,329.956256657567,1186.89300955959,34.8186933284403
13055,C5,14,con,Pl,382.523776490588,1375.9848075201,40.3658903134097
13055,C5,0,con,Pl,382.523776490588,1375.9848075201,0
13055,C5,14,con,Pl,382.523776490588,1375.9848075201,40.3658903134097
13055,C5,0,con,Pl,382.523776490588,1375.9848075201,0
7055,C5,14,con,Pl,423.116713117565,1522.0025651711,44.6494672518593
7055,C5,0,con,Pl,423.116713117565,1522.0025651711,0
7055,C5,14,con,Pl,423.116713117565,1522.0025651711,44.6494672518593
7055,C5,0,con,Pl,423.116713117565,1522.0025651711,0
9055,C5,14,con,Pl,376.038068418559,1352.65492236892,39.6814848026146
9055,C5,0,con,Pl,376.038068418559,1352.65492236892,0
9055,C5,14,con,Pl,376.038068418559,1352.65492236892,39.6814848026146
9055,C5,0,con,Pl,376.038068418559,1352.65492236892,0
13065,C5,14,con,Pl,359.515369617741,1293.22075402065,37.9379240399498
13065,C5,0,con,Pl,359.515369617741,1293.22075402065,0
13065,C5,14,con,Pl,359.515369617741,1293.22075402065,37.9379240399498
13065,C5,0,con,Pl,359.515369617741,1293.22075402065,0
59026,E8,9,con,Sb,234.843057454259,1365.36661310616,25.1484145734797
59026,E8,14,con,Sb,234.843057454259,1365.36661310616,22.2504239371619
60026,E8,9,con,Pl,207.959686808523,1209.06794656118,14.6327448232567
60026,E8,14,con,Pl,207.959686808523,1209.06794656118,10.8220044692852
58036,E8,9,con,Pl,232.843472272228,1353.74111786179,16.3836518789223
58036,E8,14,con,Pl,232.843472272228,1353.74111786179,12.1169306236455
59036,E8,9,con,Pl,239.285616481585,1391.19544466038,16.8369428690022
59036,E8,14,con,Pl,239.285616481585,1391.19544466038,12.4521730665217
55046,E8,14,con,Pl,226.910527869785,1319.24725505689,11.8081864058377
57046,E8,9,con,Pl,238.275941587892,1385.32524179007,16.7658987387643
57046,E8,14,con,Pl,238.275941587892,1385.32524179007,12.3996306416904
58046,E8,14,con,Pl,229.001524594577,1331.40421275917,11.9169996871435
56056,E8,9,con,Pl,256.913486750675,1493.68306250392,18.0772992639537
56056,E8,14,con,Pl,256.913486750675,1493.68306250392,13.3695089875539
57056,E8,9,con,Pl,268.663283743754,1561.9958357195,18.9040546017953
57056,E8,14,con,Pl,268.663283743754,1561.9958357195,13.9809561267746
59056,E8,9,con,Pl,253.834395242613,1475.78136768961,17.8606440024635
59056,E8,14,con,Pl,253.834395242613,1475.78136768961,13.2092762877794
55066,E8,14,con,Pl,256.593725841179,1491.82398744871,13.3528689644572
57066,E8,9,con,Pl,258.289775587335,1501.68474178683,18.1741395874751
57066,E8,14,con,Pl,258.289775587335,1501.68474178683,13.4411296183114
58066,E8,14,con,Pl,249.601281386683,1451.17024062025,12.9889894727197
56076,E8,14,con,Pl,257.780367966717,1498.72306957394,13.4146205788354
57076,E8,14,con,Pl,254.784200284057,1481.30349002359,13.2587031481541
56086,E8,14,con,Pl,274.302710235889,1594.78319904587,14.2744259796999
58016,E8,9,con,Pl,250.101867467322,1454.08062481001,17.5980107617632
58016,E8,14,con,Pl,250.101867467322,1454.08062481001,13.015039448487
60016,E8,9,con,Sb,226.38861498617,1316.21287782657,24.2430617541121
60016,E8,14,con,Sb,226.38861498617,1316.21287782657,21.4493999209252
59046,E8,9,con,Pl,245.535180728009,1427.53012051168,17.2766832834926
59046,E8,14,con,Pl,245.535180728009,1427.53012051168,12.7773938496639
60056,E8,9,con,Pl,249.505693901956,1450.61449942998,17.5560619793513
58026,E8,9,con,Pl,234.916367019688,1365.79283150982,16.5295077433475
58026,E8,14,con,Pl,234.916367019688,1365.79283150982,12.2248018969949
57036,E8,9,con,Pl,248.294982844876,1443.57548165626,17.4708722667448
57036,E8,14,con,Pl,248.294982844876,1443.57548165626,12.9210110636607
55056,E8,14,con,Pl,234.176882145739,1361.49350084732,12.1863198780341
59066,E8,9,con,Pl,220.104562443331,1279.67768862402,15.4872992265722
59066,E8,14,con,Pl,220.104562443331,1279.67768862402,11.454011087567
59076,E8,14,con,Pl,222.524454641098,1293.74682930871,11.5799397450934
57086,E8,14,con,Pl,241.891646439505,1406.34678162503,12.5877881382912
59016,E8,9,con,Sb,268.439199697836,1560.69302149905,28.7460926243866
59016,E8,14,con,Sb,268.439199697836,1560.69302149905,25.4335216862549
57026,E8,9,con,Pl,251.338843180217,1461.27234407103,17.6850485441196
57026,E8,14,con,Pl,251.338843180217,1461.27234407103,13.0794103700765
56036,E8,9,con,Sb,234.014960358691,1360.55209510867,25.0597369293875
56036,E8,14,con,Sb,234.014960358691,1360.55209510867,22.1719651075194
60036,E8,9,con,Pl,271.169743771768,1576.56827774284,19.0804175813827
56046,E8,9,con,Pl,264.367677234514,1537.02137927043,18.6018012426204
56046,E8,14,con,Pl,264.367677234514,1537.02137927043,13.7574172594358
58056,E8,14,con,Pl,233.831492929483,1359.48542400862,12.168346184674
56066,E8,14,con,Pl,231.672918525449,1346.93557282238,12.0560162316613
58076,E8,14,con,Pl,264.874855813042,1539.97009193629,13.7838103018942
69026,G13,9,con,Sw,100.444670165221,361.311763184248,14.2703693987251
70026,G13,9,con,Sw,141.779106255118,509.996785090352,20.1428330239285
71265,G13,9,con,Sw,135.275252611749,486.601628099817,19.2188179034304
70016,G13,9,con,Sw,107.228964142098,385.71569835287,15.234227222145
70275,G13,9,con,Sw,95.3568858605381,343.010380793303,13.5475379998123
71016,G13,9,con,Sw,139.123611128251,500.444644346228,19.7655616730986
69016,G13,9,con,Sw,86.0303929711379,309.46184521992,12.222505038806
71026,G13,9,con,Sw,143.901288499201,517.630534169786,20.4443355775699
70036,G13,9,con,Sw,140.719886825378,506.186643256754,19.9923476620688
94225,P14,9,con,Sw,126.567994467761,645.755073815107,22.4619444875847
96225,P14,9,con,Sw,223.059510829124,1138.05872872002,39.5862348197972
100225,P14,9,con,Sw,90.560943972571,462.045632513118,16.0717952813363
101225,P14,9,con,Sw,67.8601406399911,346.225207346893,12.0430976123543
96235,P14,9,con,Sw,270.133463251778,1378.23195536622,47.9404203354585
100235,P14,9,con,Sw,108.979224968045,556.016453918598,19.3404763331045
89245,P14,9,con,Sw,98.2871522166674,501.465062329936,17.4429607280845
91245,P14,9,con,Sw,104.939820880576,535.407249390696,18.623605762806
93245,P14,9,con,Sw,217.986058654606,1112.17376864595,38.6858523685807
95245,P14,9,con,Sw,258.23354687488,1317.51809630041,45.8285494617134
96245,P14,9,con,Sw,276.121763450159,1408.78450739877,49.0031603053589
86026,P14,9,con,Sw,96.2728660687772,491.188092187639,17.0854865986548
87026,P14,9,con,Sw,82.8967178353991,422.94243793571,14.7116297611557
89255,P14,9,con,Sw,159.966405878932,816.155132035365,28.3891401127182
91255,P14,9,con,Sw,129.363352222725,660.01710317717,22.9580349169147
101255,P14,9,con,Sw,121.568630458742,620.248114585416,21.5747104177391
89265,P14,9,con,Sw,273.877467980622,1397.3340203093,48.6048665624387
90265,P14,9,con,Sw,161.671195098773,824.853036218228,28.6916880118148
86016,P14,9,con,Sw,173.253822218352,883.948072542614,30.7472497553223
88016,P14,9,con,Sw,76.2209604619223,388.882451336338,13.5268871872832
90016,P14,9,con,Sw,173.680672007599,886.125877589791,30.8230025260833
88265,P14,9,con,Sw,211.927965064883,1081.26512788205,37.6107262082494
87016,P14,9,con,Sw,198.080127267616,1010.61289422253,35.1531589126364
101016,P14,9,con,Sw,151.387076763698,772.383044712742,26.866571827288
101016,P14,4,con,Sw,151.387076763698,772.383044712742,22.9428659601473
94235,P14,9,con,Sw,185.867463144268,948.303383389123,32.9857848878073
92245,P14,9,con,Sw,154.472812681274,788.126595312621,27.4141954913542
95215,P14,9,con,Sw,184.041411479436,938.986793262428,32.6617166168403
100215,P14,9,con,Sw,99.8965661876947,509.676358100483,17.7285824401672
88255,P14,9,con,Sw,110.520970817655,563.882504171707,19.6140890251087
88026,P14,9,con,Sw,50.4047429863317,257.167056052713,8.94529887773757
96215,P14,9,con,Sw,104.570886769899,533.524932499484,18.5581312520621
99215,P14,9,con,Sw,174.124870694022,888.39219741848,30.9018341950044
89016,P14,9,con,Sw,152.664659031865,778.901321591147,27.0933035702265
95225,P14,9,con,Sw,80.2880049302024,409.632678215319,14.2486630790416
95235,P14,9,con,Sw,218.306521638022,1113.80878386746,38.7427247380458
88245,P14,9,con,Sw,41.1634439339029,210.017571091341,7.30525119284122
90245,P14,9,con,Sw,135.396210522068,690.796992459533,24.0286825857124
101245,P14,9,con,Sw,150.693353702916,768.84364134141,26.7434572204196
90255,P14,9,con,Sw,114.666110621627,585.031176640951,20.3497244482789
77185,PO5,9,con,Sw,142.925402699419,514.120153595033,20.3056895863894
80185,PO5,9,con,Sw,100.953894501063,363.143505399508,14.342715889259
82185,PO5,9,con,Sw,104.784719736374,376.923452289114,14.8869686716108
98185,PO5,9,con,Sb,167.338880361703,601.938418567277,28.7726564075159
75195,PO5,9,con,Sw,72.7671349922521,261.752284144792,10.3381682145827
76195,PO5,9,con,Sb,131.733178683203,473.860354975549,22.6505249678312
79195,PO5,9,con,Sw,171.299274823943,616.184441812743,24.3368207138361
80195,PO5,9,con,Sw,111.657457034078,401.645528899562,15.8633918094171
82195,PO5,9,con,Sw,134.304588204665,483.110029513184,19.0809137256527
85195,PO5,9,con,Sw,108.880729553298,391.657300551431,15.4688967425793
86195,PO5,9,con,Sw,99.1409369267941,356.622075276238,14.0851454851103
99195,PO5,9,con,Sw,152.207283173554,547.508212854512,21.6243843749018
100195,PO5,9,con,Sw,148.947944174173,535.783971849544,21.1613237521696
76205,PO5,9,con,Sw,153.215580305176,551.13518095387,21.767635106954
78205,PO5,9,con,Sw,0,0,0
80205,PO5,9,con,Sw,0,0,0
81205,PO5,9,con,Sw,0,0,0
84205,PO5,9,con,Sw,105.476282696554,379.411088836525,14.9852203646874
85205,PO5,9,con,Sw,64.6413454906524,232.522825505944,9.18372151618276
88205,PO5,9,con,Sw,138.239195545299,497.263293328415,19.6399110332991
94205,PO5,9,con,Sw,156.999785580402,564.747430145332,22.30526450102
95205,PO5,9,con,Sw,129.186690356309,464.700325022693,18.3538040370963
98205,PO5,9,con,Sw,170.551076816021,613.493082072018,24.2305227695164
99205,PO5,9,con,Sw,97.5027158724161,350.729193785669,13.8524002377588
76215,PO5,9,con,Sw,0,0,0
77215,PO5,9,con,Sw,0,0,0
79215,PO5,9,con,Sw,0,0,0
81215,PO5,9,con,Sb,141.906766977034,510.455996320265,24.3997966241087
83215,PO5,9,con,Sw,0,0,0
84215,PO5,9,con,Sw,0,0,0
87215,PO5,9,con,Sw,145.980305428437,525.109012332506,20.7397055510847
89215,PO5,9,con,Sw,69.1663314844081,248.799753541036,9.82659506585677
91215,PO5,9,con,Sw,168.640643937046,606.62102135628,23.9591038594876
93215,PO5,9,con,Sw,115.137697960139,414.16438115158,16.3578363979628
94215,PO5,9,con,Sw,172.273080478935,619.687339852283,24.4751711748058
98215,PO5,9,con,Sw,158.83053432765,571.332857293706,22.5653625316722
77225,PO5,9,con,Sw,0,0,0
79225,PO5,9,con,Sw,0,0,0
81225,PO5,9,con,Sw,159.382359742351,573.317840799825,22.6437614402299
83225,PO5,9,con,Sw,0,0,0
84225,PO5,9,con,Sw,98.4180507984274,354.021765461969,13.9824436486859
87225,PO5,9,con,Sw,121.09471890909,435.592514061474,17.204161935372
88225,PO5,9,con,Sw,114.562335744211,412.094732892845,16.2760935703358
90225,PO5,9,con,Sw,82.3879957488036,296.359696938142,11.7050225902689
92225,PO5,9,con,Sw,0,0,0
94225,PO5,9,con,Sw,121.133469102255,435.731903245521,17.2096672505851
96225,PO5,9,con,Sw,213.481871752864,767.920401988721,30.3297841969465
100225,PO5,9,con,Sw,86.6724747808714,311.771492017523,12.3137268487241
101225,PO5,9,con,Sw,64.9463893621452,233.620105619227,9.227059691537
76235,PO5,9,con,Sw,38.6681071133166,139.093910479556,5.49365308830055
78235,PO5,9,con,Sw,113.498100841746,408.266549790454,16.1248956505238
80235,PO5,9,con,Sw,0,0,0
82235,PO5,9,con,Sw,55.8962176367382,201.065531067404,7.94128421503817
85235,PO5,9,con,Sw,61.4402567331626,221.008117745189,8.72893661846399
86235,PO5,9,con,Sw,55.6177040782656,200.063683734768,7.90171525278841
88235,PO5,9,con,Sw,103.477777965279,372.222222896687,14.7012889155275
90235,PO5,9,con,Sw,72.2426192530284,259.865536881397,10.2636492446677
92235,PO5,9,con,Sw,0,0,0
93235,PO5,9,con,Sw,107.336581585194,386.102811457533,15.2495166413267
100235,PO5,9,con,Sw,104.299919074857,375.179565017471,14.81809209993
102235,PO5,9,con,Sw,135.630000101239,487.877698205895,19.26921756834
78245,PO5,9,con,Sw,99.2001554657786,356.83509160352,14.0935587779726
81245,PO5,9,con,Sw,85.4239612952077,307.280436313697,12.1363481126458
83245,PO5,9,con,Sw,0,0,0
85245,PO5,9,con,Sw,74.6786145389095,268.628109852192,10.6097358267222
86245,PO5,9,con,Sw,66.3273863942906,238.587720842772,9.42326062240612
89245,PO5,9,con,Sw,94.0669382196694,338.370281365717,13.3642726328204
91245,PO5,9,con,Sw,100.433957286661,361.273227649861,14.2688473992589
93245,PO5,9,con,Sw,208.626261416238,750.454177756252,29.6399382046609
100245,PO5,9,con,Sw,200.665226590715,721.817361837104,28.5088985231183
87026,PO5,9,con,Sw,79.3373320863548,285.386086641564,11.2716088779952
81255,PO5,9,con,Sw,58.4191685218066,210.140893963333,8.2997247479758
84255,PO5,9,con,Sw,22.126294737703,79.5909882651188,3.14352567251913
85255,PO5,9,con,Sw,73.1463671657504,263.116428653778,10.3920464661096
87255,PO5,9,con,Sw,76.6481299544636,275.712697677927,10.8895487074874
101255,PO5,9,con,Sw,116.348765763436,418.520740156246,16.5298951532111
101255,PO5,4,con,Sw,116.348765763436,418.520740156246,13.0603582173158
102255,PO5,4,con,Sw,118.419576876897,425.969700996032,13.2928104892822
81265,PO5,9,con,Sb,134.204195170351,482.748903490471,23.0753975868445
83265,PO5,9,con,Sw,0,0,0
86265,PO5,9,con,Sw,29.2734309720094,105.300111410106,4.15893320025354
86016,PO5,9,con,Sw,165.81471965948,596.455826113237,23.5576193081684
102016,PO5,4,con,Sw,106.946791918891,384.700690355723,12.0049697432407
103016,PO5,4,con,Sw,124.536725434638,447.973832498696,13.9794714169543
80265,PO5,9,con,Sw,157.700799469685,567.269062840593,22.4048589059521
84265,PO5,9,con,Sw,43.1173541194678,155.098396113193,6.12576625288669
87016,PO5,9,con,Sw,189.575042861678,681.924614610354,26.9332945786505
101016,PO5,9,con,Sw,144.886879678789,521.175826182693,20.5843604309116
101016,PO5,4,con,Sw,144.886879678789,521.175826182693,16.2638128318571
81185,PO5,9,con,Sw,69.7177064464006,250.783116713671,9.90492997772315
76185,PO5,9,con,Sw,121.558290431286,437.26003752261,17.270022441993
78195,PO5,9,con,Sw,104.049700744575,374.279499081203,14.7825430957112
83195,PO5,9,con,Sw,129.293407882045,465.084201014552,18.3689656032707
98195,PO5,9,con,Sw,184.206995475612,662.615091638894,26.1706456593697
82205,PO5,9,con,Sb,168.044880494753,604.477987391198,28.8940477972993
97205,PO5,9,con,Sw,154.310396041421,555.07336705547,21.9231777052228
75215,PO5,9,con,Sw,0,0,0
90215,PO5,9,con,Sw,55.5278951200603,199.740629928274,7.88895591964712
75225,PO5,9,con,Sw,8.90276345900637,32.0243289892315,1.26483289775869
93225,PO5,9,con,Sw,74.1654567450057,266.782218507215,10.536830502161
79235,PO5,9,con,Sw,62.9718881705709,226.517583347377,8.94653847188802
94235,PO5,9,con,Sw,177.886761171961,639.880435870365,25.2727176951359
77245,PO5,9,con,Sw,89.0953843215868,320.486993962542,12.6579543135446
92245,PO5,9,con,Sw,147.840121515331,531.798998256586,21.0039332351421
75185,PO5,9,con,Sw,138.757924336238,499.12922423107,19.7136078402304
99185,PO5,9,con,Sw,106.35707866049,382.579419642051,15.1103567581824
77195,PO5,9,con,Sw,101.642587316969,365.620817686939,14.4405598153633
81195,PO5,9,con,Sw,50.3240599910978,181.021798529129,7.14963695470647
84195,PO5,9,con,Sw,132.227458750828,475.638340830317,18.7858119094342
95195,PO5,9,con,Sw,156.324094176085,562.316885525484,22.2092677107145
97195,PO5,9,con,Sw,167.856957623237,603.802005838981,23.8477640226164
101195,PO5,9,con,Sw,132.312140477553,475.942951358105,18.7978428068397
77205,PO5,9,con,Sw,0,0,0
87205,PO5,9,con,Sw,155.919382645424,560.861088652603,22.1517695574232
92205,PO5,9,con,Sw,162.075481243662,583.005328214612,23.0263784431643
80215,PO5,9,con,Sw,0,0,0
85215,PO5,9,con,Sw,44.9204947996272,161.584513667724,6.38194195182042
95215,PO5,9,con,Sw,176.139115775104,633.593941637064,25.0244263188975
100215,PO5,9,con,Sw,95.6072478244156,343.910963397178,13.583107410335
80225,PO5,9,con,Sw,0,0,0
85225,PO5,9,con,Sw,96.7723021091833,348.101806148141,13.748628935627
88255,PO5,9,con,Sw,105.77546606462,380.487288002228,15.027725926936
84235,PO5,9,con,Sw,0,0,0
89235,PO5,9,con,Sw,59.4881292119579,213.986076302007,8.45159406962405
82245,PO5,9,con,Sw,0,0,0
87245,PO5,9,con,Sw,24.3134024413706,87.4582821632037,3.45425231231789
102245,PO5,9,con,Sw,115.882844562883,416.844764614687,16.4637008232217
102245,PO5,4,con,Sw,115.882844562883,416.844764614687,13.0080577245659
103026,PO5,4,con,Sw,120.342396482174,432.886318281203,13.5086504482832
75205,PO5,9,con,Sw,0,0,0
79205,PO5,9,con,Sw,52.286076371535,188.079411408399,7.42838443298614
83205,PO5,9,con,Sw,130.538376173735,469.562504222069,18.5458406667548
86205,PO5,9,con,Sw,25.6777699280769,92.3660788779746,3.64809065136448
89205,PO5,9,con,Sw,128.965849904352,463.905934907743,18.3224288051162
93205,PO5,9,con,Sw,132.374091629236,476.165797227467,18.806644327296
96205,PO5,9,con,Sw,137.519266774048,494.673621489383,19.5376293543447
100205,PO5,9,con,Sw,76.8196119699749,276.329539460341,10.9139114905256
88215,PO5,9,con,Sw,73.9578831249257,266.035550809085,10.5073401147556
78215,PO5,9,con,Sw,0,0,0
82215,PO5,9,con,Sw,110.362821322605,396.98856590865,15.679460399128
86215,PO5,9,con,Sw,107.201359678962,385.616401722885,15.2303054024471
92215,PO5,9,con,Sw,58.4048728974207,210.089470854031,8.29769374085081
96215,PO5,9,con,Sw,100.08086431964,360.003109063454,14.2186827955702
83255,PO5,9,con,Sw,0,0,0
82265,PO5,9,con,Sw,0,0,0
87265,PO5,9,con,Sw,0,0,0
76225,PO5,9,con,Sw,80.3699559823759,289.100561087683,11.4183157607191
78225,PO5,9,con,Sw,0,0,0
82225,PO5,9,con,Sw,73.411007337527,264.068371717723,10.4296444093632
86225,PO5,9,con,Sw,129.952799864232,467.456114619539,18.4626467030133
89225,PO5,9,con,Sw,0,0,0
91225,PO5,9,con,Sw,139.993286335653,503.572972430407,19.8891181191114
95225,PO5,9,con,Sw,76.8406310409828,276.405147629435,10.9168977107722
77235,PO5,9,con,Sw,0,0,0
81235,PO5,9,con,Sw,80.7653731036312,290.522924833206,11.4744934392123
83235,PO5,9,con,Sw,137.987790558794,496.358958844582,19.6041934385256
87235,PO5,9,con,Sw,119.127799797576,428.517265458905,16.9247179165649
91235,PO5,9,con,Sw,0,0,0
95235,PO5,9,con,Sw,208.93296448966,751.557426221798,29.6835121060561
101235,PO5,9,con,Sw,54.8415518500996,197.271769244963,7.79144579809905
84245,PO5,9,con,Sw,0,0,0
88245,PO5,9,con,Sw,39.3959846237425,141.712174905549,5.59706406006955
90245,PO5,9,con,Sw,129.582622785534,466.124542394006,18.4100549263937
101245,PO5,9,con,Sw,144.222943418267,518.787566252759,20.490033716719
101245,PO5,4,con,Sw,144.222943418267,518.787566252759,16.1892847924836
102026,PO5,4,con,Sw,59.2844197397499,213.253308416366,6.65478274244113
80255,PO5,9,con,Sw,153.74616323585,553.043752646943,21.8430160545437
