"TRM","res_dec","res_con","res_total"
86045,36.1539009022115,36.1539009022115,50.8246112390404
86046,17.6297081942807,17.6297081942807,32.4902471552043
86054,13.2821067127298,13.2821067127298,31.3008339794348
86055,40.6915124620895,40.6915124620895,54.553114813069
86056,11.6940700193073,11.6940700193073,24.3945771957377
86064,11.8730990903029,11.8730990903029,34.0887816803132
86065,23.5563595184398,23.5563595184398,39.0164203175671
86074,9.98785595090154,9.98785595090154,31.9153597379199
86075,7.89233274236817,7.89233274236817,23.5674675964359
86084,8.60044176533785,8.60044176533785,26.5810617770914
86085,4.84930671161689,4.84930671161689,17.6292118764234
86086,9.25959475023073,9.25959475023073,17.0033002324672
86094,6.59389606372701,6.59389606372701,27.0858569767321
86095,4.98698974100913,4.98698974100913,19.2887162040331
86096,5.58056739464273,5.58056739464273,24.9681714814127
86104,3.1455928151868,3.1455928151868,25.7020383425394
86105,7.67929345026783,7.67929345026783,18.2406156499256
86106,10.8482217850944,10.8482217850944,25.2648599429908
86114,6.45860815014481,6.45860815014481,25.5407825073738
86115,6.7032280606425,6.7032280606425,15.8794314411962
86116,12.5410564864599,12.5410564864599,27.5452902545296
86124,2.95754289580301,2.95754289580301,24.767780130261
86125,8.04292905948261,8.04292905948261,19.3495800000143
86126,16.0015647859409,16.0015647859409,24.9408662446884
86134,4.99809068002804,4.99809068002804,25.8059692711856
86135,6.2635541306629,6.2635541306629,18.0294890004589
86136,2.98552676579074,2.98552676579074,24.5058218636798
86144,4.51013694058183,4.51013694058183,26.0289561162571
86145,6.75217380366109,6.75217380366109,18.3185358304263
86154,3.0928562058218,3.0928562058218,23.7981747048394
86155,8.09351746623119,8.09351746623119,25.9463200430526
86164,8.93380826458379,8.93380826458379,28.5101156654959
86165,9.06734173988126,9.06734173988126,32.9749592120087
86174,13.7173670614843,13.7173670614843,39.1381903215329
86175,9.50105717386001,9.50105717386001,27.2016895494472
86184,21.9715362391938,21.9715362391938,36.8455192760873
86185,7.84088715487207,7.84088715487207,16.6155979310302
86194,11.843286497152,11.843286497152,27.5719969198833
86195,7.06198740961211,7.06198740961211,17.2913539088152
86204,7.68442464996514,7.68442464996514,31.6310612046471
86205,7.83284080943737,7.83284080943737,10.4822743090468
86214,13.318571414191,13.318571414191,28.4432230363507
86215,8.33912698934432,8.33912698934432,19.5999589004569
86224,14.1306167035153,14.1306167035153,26.8062243557446
86225,10.4558865273664,10.4558865273664,23.8849148660968
86234,14.4800946115766,14.4800946115766,28.0186145930857
86235,12.2350987011753,12.2350987011753,18.0437701064883
86244,16.079363914565,16.079363914565,27.8889376644945
86245,20.8855141743385,20.8855141743385,27.7797558546633
86254,20.4093215270857,20.4093215270857,29.9027735233649
86255,17.9350114725005,17.9350114725005,25.352232933942
86264,23.3418705746358,23.3418705746358,35.4040434067204
86265,26.7984277340141,26.7984277340141,29.8308239187883
87014,9.79520165128553,9.79520165128553,28.1922766642796
87015,30.6372940389679,30.6372940389679,48.5261545852275
87016,7.78921321815389,7.78921321815389,27.384861478796
87024,9.78918169560005,9.78918169560005,30.4454331118862
87025,17.2707152468003,17.2707152468003,35.881700125439
87026,18.454376670178,18.454376670178,27.6068776193066
87034,9.28627995322541,9.28627995322541,30.4650225445199
87035,11.1732665796105,11.1732665796105,28.634181880675
87036,13.8776439564949,13.8776439564949,33.9592479957454
87044,20.7558301035022,20.7558301035022,32.7106360411064
87045,19.7107636159554,19.7107636159554,38.5792467000141
87046,12.5216960608794,12.5216960608794,35.540501932316
87054,17.6449804941397,17.6449804941397,32.4079518761904
87055,37.0330605329906,37.0330605329906,49.8834354646694
87056,15.8913711865167,15.8913711865167,33.614359701857
87064,16.6256765097,16.6256765097,36.0120578731879
87065,28.9967403185912,28.9967403185912,45.6843395521666
87066,11.3499417893305,11.3499417893305,27.2452766394382
87074,8.39031422063656,8.39031422063656,27.5364145040035
87075,6.28462213973219,6.28462213973219,21.6426151937975
87076,14.9562511418051,14.9562511418051,27.8906841318638
87084,5.07809959909934,5.07809959909934,25.2371993243368
87085,6.82431297851341,6.82431297851341,19.4245398598385
87086,11.7407554414835,11.7407554414835,26.6200265740921
87094,9.99675515735465,9.99675515735465,26.8551122232383
87095,8.60785562549507,8.60785562549507,20.7927455054361
87096,17.2620792133473,17.2620792133473,30.1625881170912
87104,26.7132122973921,26.7132122973921,35.5577602848903
87105,7.87662213354016,7.87662213354016,17.9245540415371
87106,19.6497811840986,19.6497811840986,28.6552974082598
87114,15.3385959393478,15.3385959393478,30.2376326725385
87115,7.68345515464769,7.68345515464769,18.359236142452
87116,22.1848699696883,22.1848699696883,27.6834821084498
87124,19.1546837515464,19.1546837515464,35.9662963176068
87125,6.62105831322567,6.62105831322567,22.4307543676947
87126,25.31090951771,25.31090951771,31.8927161403692
87134,21.5399369502176,21.5399369502176,43.4625421911691
87135,6.13840849578166,6.13840849578166,22.6500440099102
87136,9.4650972073833,9.4650972073833,27.5635711757136
87144,20.1534289178192,20.1534289178192,40.2295832870008
87145,7.75727871856245,7.75727871856245,25.4202090219526
87154,17.2833984749765,17.2833984749765,39.561954061123
87155,8.6826089541855,8.6826089541855,24.5440641570227
87164,22.2924559548326,22.2924559548326,41.9483296730917
87165,8.55035509037135,8.55035509037135,23.2994464534442
87174,21.2104056224492,21.2104056224492,40.8342673892223
87175,9.21211725993099,9.21211725993099,26.9515811440759
87184,5.51322095502445,5.51322095502445,17.9091173435485
87185,6.99479460837864,6.99479460837864,14.6699172706919
87194,12.8783974118408,12.8783974118408,24.7688448212116
87195,10.4074575116628,10.4074575116628,19.1864668843131
87204,11.7381675694692,11.7381675694692,25.5394033186169
87205,10.2312935217321,10.2312935217321,26.3512850480634
87214,14.428755728441,14.428755728441,30.9219772448765
87215,9.33937570226156,9.33937570226156,24.5274811554895
87224,13.7259263406733,13.7259263406733,25.7677721007825
87225,7.39357136402147,7.39357136402147,19.9025771373149
87234,13.3345345687081,13.3345345687081,27.3378820965525
87235,9.57156990835313,9.57156990835313,21.899400077187
87244,19.3583938718252,19.3583938718252,29.3571570453245
87245,17.1138794040513,17.1138794040513,19.6225374027048
87254,20.4965314489242,20.4965314489242,33.1498828409726
87255,10.1898208606322,10.1898208606322,18.0983784866481
87264,19.6600283170093,19.6600283170093,37.7132891979818
88014,17.4902606911346,17.4902606911346,40.6453944180411
88015,24.5857905344224,24.5857905344224,41.8688688348137
88016,24.2882745536238,24.2882745536238,33.0599996457384
88024,9.54909698838389,9.54909698838389,32.3579322708079
88025,20.7376002110548,20.7376002110548,39.6252975316348
88026,35.3955798885939,35.3955798885939,40.4914620270821
88034,13.1015802014436,13.1015802014436,33.5912950511708
88035,19.1885235771838,19.1885235771838,36.376554906263
88036,15.447146594791,15.447146594791,38.6016844532641
88044,9.4853510552344,9.4853510552344,28.347096708045
88045,18.5163665982159,18.5163665982159,37.214229164983
88046,8.73568688732331,8.73568688732331,31.8535893876018
88054,15.5794027208719,15.5794027208719,32.5732918427557
88055,22.769759436612,22.769759436612,39.440688893514
88056,6.10624879387584,6.10624879387584,30.2539159490099
88064,21.7212598333748,21.7212598333748,38.5249777810483
88065,29.9757832200711,29.9757832200711,47.7882124700929
88066,7.88002515507875,7.88002515507875,28.4343611531626
88074,14.7620009333605,14.7620009333605,34.0932043242168
88075,7.25181010951181,7.25181010951181,27.0693440423616
88076,8.98914379479105,8.98914379479105,30.5978637663834
88084,10.2624995169793,10.2624995169793,29.8711423710368
88085,7.96722322118177,7.96722322118177,22.7353903782767
88086,11.5530250813276,11.5530250813276,32.607727071748
88094,8.80337005260339,8.80337005260339,26.415670273845
88095,9.65322103996683,9.65322103996683,22.9718729719127
88096,7.05338244728116,7.05338244728116,30.3344098583749
88104,12.9719035721156,12.9719035721156,28.3625380750993
88105,5.53448971300594,5.53448971300594,18.7292338370026
88106,8.18188298513894,8.18188298513894,27.1280200763938
88114,19.5255753842407,19.5255753842407,35.7929603512799
88115,7.90746219603185,7.90746219603185,23.5508876394897
88116,15.7004260299796,15.7004260299796,29.3519909045379
88124,13.2610979188679,13.2610979188679,30.1720447421954
88125,5.99477894748967,5.99477894748967,28.8885227051129
88126,15.0935521133583,15.0935521133583,28.0629374413462
88134,6.19945768594198,6.19945768594198,27.8582425396158
88135,5.89653468784237,5.89653468784237,32.829451548638
88136,13.6300415957015,13.6300415957015,28.215657063433
88144,2.98256849856493,2.98256849856493,21.8754867684671
88145,7.39704457558717,7.39704457558717,24.4998924517566
88154,8.67112235840302,8.67112235840302,28.7874450850348
88155,6.65908837867606,6.65908837867606,33.6177724101866
88164,8.60494878462161,8.60494878462161,26.8148030891594
88165,6.44443797689815,6.44443797689815,25.6953195041292
88174,15.5260340664452,15.5260340664452,27.2983473795775
88175,7.59482733532961,7.59482733532961,26.6192231677805
88184,6.55129694243975,6.55129694243975,25.8055795765088
88185,8.68669379190567,8.68669379190567,26.7401481700731
88194,6.54523369272886,6.54523369272886,28.8129446678379
88195,7.54364829638791,7.54364829638791,23.5109181333941
88204,12.7524061576308,12.7524061576308,24.2131287263274
88205,10.3225047772997,10.3225047772997,24.6385674972678
